stock_code_norm,company_name,year,model_level3_code,incomplete_flag,盈利能力指标_score,盈利能力指标_used_inds,盈利能力指标_missing_inds,资产使用效率_score,资产使用效率_used_inds,资产使用效率_missing_inds,流动性指标_score,流动性指标_used_inds,流动性指标_missing_inds,现金创造能力指标_score,现金创造能力指标_used_inds,现金创造能力指标_missing_inds,偿债能力_score,偿债能力_used_inds,偿债能力_missing_inds,股东收益指标_score,股东收益指标_used_inds,股东收益指标_missing_inds,composite_score
300819.0,聚杰微纤,2022,L1_020_S02_S01,False,0.4585921243240275,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.47270090183238556,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.6092456289692306,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.7906517445687953,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.6190476190476191,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.6966362557567252,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.6078123790831306
300819.0,聚杰微纤,2023,L1_020_S02_S01,False,0.8570932356524783,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.7041233283803863,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.8900016703549555,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.6097560975609755,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.6666666666666667,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.7090342099373762,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.7394458680921397
300819.0,聚杰微纤,2024,L1_020_S02_S01,False,0.8496007371007371,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.48255772646536416,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.8984858725743057,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.6663680781758958,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.6666666666666665,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.6385062994098705,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.7003642300654733
300820.0,英杰电气,2020,L1_006_S03_S02,False,0.7145209279332104,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.5248368182321054,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.805406381449788,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.4003383695310041,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.6122021138777909,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.7143769940235555,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.6286136008412425
300820.0,英杰电气,2021,L1_006_S03_S02,False,0.8660664532303773,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.5701327581594435,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.5855266217397963,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.45792722547108505,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.5179301071430842,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.6763963673395583,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.6123299221805575
300820.0,英杰电气,2022,L1_006_S03_S02,False,0.9544365639380237,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.582896365887408,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.5172644090667352,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.49212598425196846,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.5164628397987481,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.665759721130984,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.621490980678978
300820.0,英杰电气,2023,L1_006_S03_S02,False,0.9697735500599238,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.5782557579797083,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.5123591559366429,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.4817805383022773,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.4600478196333283,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.6354600675119753,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.6062794815706426
300820.0,英杰电气,2024,L1_006_S03_S02,False,0.9242189886953865,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.6028441410693971,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.6590007904864839,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.8600492495309568,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.5416666666666667,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.6763061592391592,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.7106809992813417
300821.0,东岳硅材,2020,L1_002_S02_S05,False,0.37232500147446856,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.742924251321198,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.840208251271709,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.15865384615384612,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.6165446523398934,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.41498271599649944,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.5242731197596024
300821.0,东岳硅材,2021,L1_002_S02_S05,False,0.747263166740619,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.7203491543917077,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.745954335688372,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.4107824427480916,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.625471422776906,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.43728914267299107,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.6145182775031145
300821.0,东岳硅材,2022,L1_002_S02_S05,False,0.17908728925420422,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.7646200536944088,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.3205250111747735,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.3076923076923077,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.6153846153846154,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.35413269522684504,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.42357366207119246
300821.0,东岳硅材,2023,L1_002_S02_S05,False,0.1538461538461538,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.7681025641025643,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.300922068600667,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.2076257076257076,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.6410256410256407,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.18773958102311072,"['每股收益', '每股净资产', '每股经营现金流']","['每股分红', '市盈率']",0.3765436193706406
300821.0,东岳硅材,2024,L1_002_S02_S05,False,0.3485754985754985,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.8750606266369193,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.4390954434354073,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.5925612848689772,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.6153846153846154,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.3638095478296012,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.5390811694551697
300822.0,贝仕达克,2020,L1_006_S04_S01,False,0.734293905514065,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.42711313394018213,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.8046720267094096,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.6625982042648709,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.6198583670124307,"['总资产负债率', '权益资产比', '权益负债比', '利息保障倍数']",[],0.7531612066378229,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.6669494740131302
300822.0,贝仕达克,2021,L1_006_S04_S01,False,0.6065427169298986,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.1356881518208241,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.6886416345988489,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.1415336093041592,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.7428748188643218,"['总资产负债率', '权益资产比', '权益负债比', '利息保障倍数']",[],0.40095283882150323,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.45270562838992595
300822.0,贝仕达克,2022,L1_006_S04_S01,False,0.2564183207168405,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.16110624315443595,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.6528266752415163,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.6982352941176471,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.596945456023876,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.575582852435043,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.4901858069482265
300822.0,贝仕达克,2023,L1_006_S04_S01,False,0.3043642354350757,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.4227056277056278,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.7764421567970304,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.9375963995890632,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.6133333333333335,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.39396144172279085,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.5747338657638202
300822.0,贝仕达克,2024,L1_006_S04_S01,False,0.31092293054234066,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.2195278564683664,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.8715531820216127,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.3818853974121996,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.6399999999999999,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.37275416346836593,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.46610725498548083
300823.0,建科智能,2020,L1_005_S01_S02,False,0.8050616555642557,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.3020942202044564,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.9594324169075974,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.3927968554065786,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.6741892184212899,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.7381179815712853,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.6452820580125772
300823.0,建科智能,2021,L1_005_S01_S02,False,0.7673106549004796,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.15317438431407854,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.948103185579777,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.6033263635057701,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.6558418680900301,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.7131264582841288,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.6401471524457106
300823.0,建科智能,2022,L1_005_S01_S02,False,0.5215965907057614,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.21453536775502166,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.9122723277691022,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.9384252925976593,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.6674653315129181,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.7894643173980345,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.6739598712897495
300823.0,建科智能,2023,L1_005_S01_S02,False,0.7984032689218664,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.1965764635943874,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.7050836782064267,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.601093173950034,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.6306034922872058,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.7201977323298556,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.6086596348816293
300823.0,建科智能,2024,L1_005_S01_S02,False,0.7777235878982613,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.19978726852146056,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.6737728927423801,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.7491360120008393,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.6228070175438596,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.6276636219722882,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.6084817334465149
300824.0,北鼎股份,2020,L1_029_S02_S02,False,0.5769651409753214,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.5341031644763683,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.9666469976205512,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.446742407326275,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.6318434189093165,"['总资产负债率', '权益资产比', '权益负债比', '利息保障倍数']",[],0.5354259143291725,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.6152878406061674
300824.0,北鼎股份,2021,L1_029_S02_S02,False,0.6420890854283312,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.529729684496428,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.8882756847917445,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.44176170832322254,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.6678028644290059,"['总资产负债率', '权益资产比', '权益负债比', '利息保障倍数']",[],0.3847888708216527,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.5924079830483974
300824.0,北鼎股份,2022,L1_029_S02_S02,False,0.32215967731438816,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.5756865361803085,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.8258501444708317,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.9425648939537828,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.5533469165014234,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.3481285842084301,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.5946227921048608
300824.0,北鼎股份,2023,L1_029_S02_S02,False,0.6032194923548178,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.6096353449067695,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.8262959957456862,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.7532664407403374,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.5991509926854756,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.3291627615722434,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.6201218380008883
300824.0,北鼎股份,2024,L1_029_S02_S02,False,0.6757940344469511,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.6454193569111175,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.8682692981548598,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.8137086615263223,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.5873955067920585,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.3224796311065627,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.6521777481563119
300825.0,阿尔特,2020,L1_001_S05_S04,False,0.8447358850475456,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.685996349759416,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.8708611632921753,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.5454545454545454,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.8491242859672355,"['总资产负债率', '权益资产比', '权益负债比', '利息保障倍数']",[],0.6418217299950932,"['每股收益', '每股净资产', '市盈率', '每股经营现金流']",['每股分红'],0.7396656599193352
300825.0,阿尔特,2021,L1_001_S05_S04,False,0.8833367309442774,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.6829535095715589,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.947377109831949,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.889366515837104,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.7656495752801595,"['总资产负债率', '权益资产比', '权益负债比', '利息保障倍数']",[],0.7510189508524319,"['每股收益', '每股净资产', '市盈率', '每股经营现金流']",['每股分红'],0.8199503987195801
300825.0,阿尔特,2022,L1_001_S05_S04,False,0.8463030601250403,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.408424463345484,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.9545839025470924,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.693979933110368,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.740340619017492,"['总资产负债率', '权益资产比', '权益负债比', '利息保障倍数']",[],0.7233952238070303,"['每股收益', '每股净资产', '市盈率', '每股经营现金流']",['每股分红'],0.7278378669920844
300825.0,阿尔特,2023,L1_001_S05_S04,False,0.7509570945460738,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.3483613445378151,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.8516641659753617,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.6513594164456233,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.605956096638189,"['总资产负债率', '权益资产比', '权益负债比', '利息保障倍数']",[],0.6735331605263373,"['每股收益', '每股净资产', '市盈率', '每股经营现金流']",['每股分红'],0.6469718797782334
300825.0,阿尔特,2024,L1_001_S05_S04,False,0.2857142857142857,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.4491788038425782,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.810776790300882,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.48984481971702426,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.4535822377392428,"['总资产负债率', '权益资产比', '权益负债比', '利息保障倍数']",[],0.46316881859083037,"['每股收益', '每股净资产', '每股经营现金流']","['每股分红', '市盈率']",0.49204429265080724
300826.0,测绘股份,2020,L1_010_S01_S03,False,0.573597985511182,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.2985933500077059,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.4869256033481788,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.6142384105960266,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.434146813437955,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.8169984348286315,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.53741676628828
300826.0,测绘股份,2021,L1_010_S01_S03,False,0.6215772825578454,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.36437519822391373,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.2793085851736583,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.7848217653715579,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.4461996342075679,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.7605595123884932,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.542806996320506
300826.0,测绘股份,2022,L1_010_S01_S03,False,0.6755810878900519,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.4438404000252606,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.3268253934445725,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.6424998949270794,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.4488851781453754,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.6377049605620273,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.5292228191657279
300826.0,测绘股份,2023,L1_010_S01_S03,False,0.6749399009768237,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.39047710657945367,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.6611461859312079,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.7041910631741141,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.6595121441402398,"['总资产负债率', '权益资产比', '权益负债比', '利息保障倍数']",[],0.7030406343690471,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.6322178391951477
300826.0,测绘股份,2024,L1_010_S01_S03,False,0.7699294573285996,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.4121003489578421,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.6430328032785941,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.7425752733882554,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.6246280862644291,"['总资产负债率', '权益资产比', '权益负债比', '利息保障倍数']",[],0.6766187584829668,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.6448141212834478
300827.0,上能电气,2020,L1_008_S02_S02,False,0.28459248878653437,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.3764400921658985,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.4087098129558852,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.23116178067318133,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.363187340205878,"['总资产负债率', '权益资产比', '权益负债比', '利息保障倍数']",[],0.6863341969024543,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.39173761861497197
300827.0,上能电气,2021,L1_008_S02_S02,False,0.2733740604973226,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.2741944824071715,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.2961463163181448,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.6830693815987933,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.4172112216550993,"['总资产负债率', '权益资产比', '权益负债比', '利息保障倍数']",[],0.6483093933363743,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.43205080930215095
300827.0,上能电气,2022,L1_008_S02_S02,False,0.2429648482053117,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.45943784046495606,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.3651330325165281,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.591875,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.5235579756561728,"['总资产负债率', '权益资产比', '权益负债比', '利息保障倍数']",[],0.5470093612364564,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.45499634301323755
