doc_id,stock_code,company_name,year_range,year_list,valid_year_count,rank,term,tfidf_weight
000016_5Y,000016,深康佳A,2020-2024,"2020,2021,2022,2023,2024",5,11,消费类 电子,0.08519938788479432
000016_5Y,000016,深康佳A,2020-2024,"2020,2021,2022,2023,2024",5,12,B2C,0.08488554332925546
000016_5Y,000016,深康佳A,2020-2024,"2020,2021,2022,2023,2024",5,13,巨量,0.08443869838145611
000016_5Y,000016,深康佳A,2020-2024,"2020,2021,2022,2023,2024",5,14,工贸,0.08320609957220021
000016_5Y,000016,深康佳A,2020-2024,"2020,2021,2022,2023,2024",5,15,MICRO LED,0.08217178657709674
000016_5Y,000016,深康佳A,2020-2024,"2020,2021,2022,2023,2024",5,16,MICRO,0.08004451964999974
000016_5Y,000016,深康佳A,2020-2024,"2020,2021,2022,2023,2024",5,17,再生资源 回收,0.07684691962315915
000016_5Y,000016,深康佳A,2020-2024,"2020,2021,2022,2023,2024",5,18,分为 上游,0.07470360706505397
000016_5Y,000016,深康佳A,2020-2024,"2020,2021,2022,2023,2024",5,19,LED,0.07443534792800724
000016_5Y,000016,深康佳A,2020-2024,"2020,2021,2022,2023,2024",5,20,LED 显示,0.07415993494724815
000017_5Y,000017,深中华A,2020-2024,"2020,2021,2022,2023,2024",5,1,珠宝 黄金,0.17739468687967827
000017_5Y,000017,深中华A,2020-2024,"2020,2021,2022,2023,2024",5,2,珠宝,0.1561156286549227
000017_5Y,000017,深中华A,2020-2024,"2020,2021,2022,2023,2024",5,3,黄金珠宝,0.14174762511422367
000017_5Y,000017,深中华A,2020-2024,"2020,2021,2022,2023,2024",5,4,自行车,0.11244929840247171
000017_5Y,000017,深中华A,2020-2024,"2020,2021,2022,2023,2024",5,5,珠宝首饰,0.11032420330793652
000017_5Y,000017,深中华A,2020-2024,"2020,2021,2022,2023,2024",5,6,钻石,0.10457126926826979
000017_5Y,000017,深中华A,2020-2024,"2020,2021,2022,2023,2024",5,7,黄金,0.09859604639795708
000017_5Y,000017,深中华A,2020-2024,"2020,2021,2022,2023,2024",5,8,电动 自行车,0.09772272308613847
000017_5Y,000017,深中华A,2020-2024,"2020,2021,2022,2023,2024",5,9,珠宝 行业,0.09700707477301458
000017_5Y,000017,深中华A,2020-2024,"2020,2021,2022,2023,2024",5,10,锂电池 材料,0.09619750428816626
000017_5Y,000017,深中华A,2020-2024,"2020,2021,2022,2023,2024",5,11,加工 成品,0.09059104427424342
000017_5Y,000017,深中华A,2020-2024,"2020,2021,2022,2023,2024",5,12,成品 销售,0.08073025212006317
000017_5Y,000017,深中华A,2020-2024,"2020,2021,2022,2023,2024",5,13,下单 生产,0.08067205612475173
000017_5Y,000017,深中华A,2020-2024,"2020,2021,2022,2023,2024",5,14,款式,0.07740495320366818
000017_5Y,000017,深中华A,2020-2024,"2020,2021,2022,2023,2024",5,15,加工厂,0.07596799127621297
000017_5Y,000017,深中华A,2020-2024,"2020,2021,2022,2023,2024",5,16,一个 会计年度,0.07484883899048393
000017_5Y,000017,深中华A,2020-2024,"2020,2021,2022,2023,2024",5,17,最近 一个,0.07431988782204317
000017_5Y,000017,深中华A,2020-2024,"2020,2021,2022,2023,2024",5,18,拥有 设计,0.07199129350880314
000017_5Y,000017,深中华A,2020-2024,"2020,2021,2022,2023,2024",5,19,业务 对接,0.07136025463369089
000017_5Y,000017,深中华A,2020-2024,"2020,2021,2022,2023,2024",5,20,订单 跟踪,0.07117877653136749
000019_5Y,000019,深粮控股,2020-2024,"2020,2021,2022,2023,2024",5,1,粮油,0.13355772581699638
000019_5Y,000019,深粮控股,2020-2024,"2020,2021,2022,2023,2024",5,2,粮油食品,0.12604451778524908
000019_5Y,000019,深粮控股,2020-2024,"2020,2021,2022,2023,2024",5,3,大米,0.11295542333478671
000019_5Y,000019,深粮控股,2020-2024,"2020,2021,2022,2023,2024",5,4,面粉,0.11139441783929267
000019_5Y,000019,深粮控股,2020-2024,"2020,2021,2022,2023,2024",5,5,粮食,0.11016030257210334
000019_5Y,000019,深粮控股,2020-2024,"2020,2021,2022,2023,2024",5,6,食用油,0.10042338006567972
000019_5Y,000019,深粮控股,2020-2024,"2020,2021,2022,2023,2024",5,7,植物 提取物,0.09572839294684275
000019_5Y,000019,深粮控股,2020-2024,"2020,2021,2022,2023,2024",5,8,一般 经营项目,0.09552301046520595
000019_5Y,000019,深粮控股,2020-2024,"2020,2021,2022,2023,2024",5,9,租赁 商务,0.09510789077130448
000019_5Y,000019,深粮控股,2020-2024,"2020,2021,2022,2023,2024",5,10,调味品,0.09452968101930682
000019_5Y,000019,深粮控股,2020-2024,"2020,2021,2022,2023,2024",5,11,商务 服务,0.08811745280962892
000019_5Y,000019,深粮控股,2020-2024,"2020,2021,2022,2023,2024",5,12,提取物,0.08710391556400625
000019_5Y,000019,深粮控股,2020-2024,"2020,2021,2022,2023,2024",5,13,小麦,0.08530629124828973
000019_5Y,000019,深粮控股,2020-2024,"2020,2021,2022,2023,2024",5,14,原粮,0.08294178576796035
000019_5Y,000019,深粮控股,2020-2024,"2020,2021,2022,2023,2024",5,15,经营项目,0.08262370923565607
000019_5Y,000019,深粮控股,2020-2024,"2020,2021,2022,2023,2024",5,16,批发零售,0.08214367186379483
000019_5Y,000019,深粮控股,2020-2024,"2020,2021,2022,2023,2024",5,17,面包,0.08135693405963147
000019_5Y,000019,深粮控股,2020-2024,"2020,2021,2022,2023,2024",5,18,糕点,0.08063739512901658
000019_5Y,000019,深粮控股,2020-2024,"2020,2021,2022,2023,2024",5,19,发展趋势 竞争,0.07559455956382817
000019_5Y,000019,深粮控股,2020-2024,"2020,2021,2022,2023,2024",5,20,贸易型,0.07559455956382817
000020_5Y,000020,深华发A,2020-2024,"2020,2021,2022,2023,2024",5,1,物业 经营,0.17055772913842324
000020_5Y,000020,深华发A,2020-2024,"2020,2021,2022,2023,2024",5,2,自有 物业,0.1590030393524298
000020_5Y,000020,深华发A,2020-2024,"2020,2021,2022,2023,2024",5,3,视讯,0.15396103594844407
000020_5Y,000020,深华发A,2020-2024,"2020,2021,2022,2023,2024",5,4,业务 物业,0.15035597584165367
000020_5Y,000020,深华发A,2020-2024,"2020,2021,2022,2023,2024",5,5,业务 全年,0.14839245970791604
000020_5Y,000020,深华发A,2020-2024,"2020,2021,2022,2023,2024",5,6,营业 去年同期,0.14738720965560811
000020_5Y,000020,深华发A,2020-2024,"2020,2021,2022,2023,2024",5,7,工业 业务,0.13957796379104556
000020_5Y,000020,深华发A,2020-2024,"2020,2021,2022,2023,2024",5,8,全年 营业,0.13370413460625244
000020_5Y,000020,深华发A,2020-2024,"2020,2021,2022,2023,2024",5,9,地理 优势,0.13185195331922545
000020_5Y,000020,深华发A,2020-2024,"2020,2021,2022,2023,2024",5,10,物业 租赁,0.13125561060421354
000020_5Y,000020,深华发A,2020-2024,"2020,2021,2022,2023,2024",5,11,物业,0.12756354234530584
000020_5Y,000020,深华发A,2020-2024,"2020,2021,2022,2023,2024",5,12,客户 大力,0.12727558215690637
000020_5Y,000020,深华发A,2020-2024,"2020,2021,2022,2023,2024",5,13,继续 服务,0.12448455444429049
000020_5Y,000020,深华发A,2020-2024,"2020,2021,2022,2023,2024",5,14,市场 争取,0.12069375152317412
000020_5Y,000020,深华发A,2020-2024,"2020,2021,2022,2023,2024",5,15,业务 两大,0.12038254998831999
000020_5Y,000020,深华发A,2020-2024,"2020,2021,2022,2023,2024",5,16,事业部 产品,0.11453689544409067
000020_5Y,000020,深华发A,2020-2024,"2020,2021,2022,2023,2024",5,17,业务 自有,0.11254608985131466
000020_5Y,000020,深华发A,2020-2024,"2020,2021,2022,2023,2024",5,18,大力 市场,0.1106677625603061
000020_5Y,000020,深华发A,2020-2024,"2020,2021,2022,2023,2024",5,19,注塑,0.11046858536752877
000020_5Y,000020,深华发A,2020-2024,"2020,2021,2022,2023,2024",5,20,整机 生产,0.10572741642154204
000021_5Y,000021,深科技,2020-2024,"2020,2021,2022,2023,2024",5,1,智能 计量,0.07649865277913062
000021_5Y,000021,深科技,2020-2024,"2020,2021,2022,2023,2024",5,2,封测 业务,0.07547542653302036
000021_5Y,000021,深科技,2020-2024,"2020,2021,2022,2023,2024",5,3,硬盘,0.07327875234451689
000021_5Y,000021,深科技,2020-2024,"2020,2021,2022,2023,2024",5,4,半导体 封测,0.07327875234451689
000021_5Y,000021,深科技,2020-2024,"2020,2021,2022,2023,2024",5,5,电子 制造,0.06685655666782211
000021_5Y,000021,深科技,2020-2024,"2020,2021,2022,2023,2024",5,6,计量 系统,0.06660293284787104
000021_5Y,000021,深科技,2020-2024,"2020,2021,2022,2023,2024",5,7,DRAM,0.06625216806696925
000021_5Y,000021,深科技,2020-2024,"2020,2021,2022,2023,2024",5,8,封测,0.06551176097297826
000021_5Y,000021,深科技,2020-2024,"2020,2021,2022,2023,2024",5,9,电子产品 制造,0.06408418282002597
000021_5Y,000021,深科技,2020-2024,"2020,2021,2022,2023,2024",5,10,EMS 行业,0.06198551478099788
000021_5Y,000021,深科技,2020-2024,"2020,2021,2022,2023,2024",5,11,供应链管理 物流,0.06115213762685991
000021_5Y,000021,深科技,2020-2024,"2020,2021,2022,2023,2024",5,12,技术 导向,0.060511832667548796
000021_5Y,000021,深科技,2020-2024,"2020,2021,2022,2023,2024",5,13,存储芯片,0.059847215412875944
000021_5Y,000021,深科技,2020-2024,"2020,2021,2022,2023,2024",5,14,客制化,0.058390962217927424
000021_5Y,000021,深科技,2020-2024,"2020,2021,2022,2023,2024",5,15,封装 测试,0.05753861906145156
000021_5Y,000021,深科技,2020-2024,"2020,2021,2022,2023,2024",5,16,计量 产品,0.057253908618076894
000021_5Y,000021,深科技,2020-2024,"2020,2021,2022,2023,2024",5,17,计量,0.05422084550455446
000021_5Y,000021,深科技,2020-2024,"2020,2021,2022,2023,2024",5,18,失效,0.05381530013869278
000021_5Y,000021,深科技,2020-2024,"2020,2021,2022,2023,2024",5,19,MANUFACTURING,0.05379489388147317
000021_5Y,000021,深科技,2020-2024,"2020,2021,2022,2023,2024",5,20,封装 技术,0.05330188502722064
000023_5Y,000023,ST深天,2020-2023,"2020,2021,2022,2023",4,1,预拌 混凝土,0.14579635553220577
000023_5Y,000023,ST深天,2020-2023,"2020,2021,2022,2023",4,2,混凝土 行业,0.14122714954971327
000023_5Y,000023,ST深天,2020-2023,"2020,2021,2022,2023",4,3,混凝土,0.13703086291459568
000023_5Y,000023,ST深天,2020-2023,"2020,2021,2022,2023",4,4,预拌,0.1363665511965147
000023_5Y,000023,ST深天,2020-2023,"2020,2021,2022,2023",4,5,商品 混凝土,0.1344096854182957
000023_5Y,000023,ST深天,2020-2023,"2020,2021,2022,2023",4,6,混凝土 生产,0.1333951603045813
000023_5Y,000023,ST深天,2020-2023,"2020,2021,2022,2023",4,7,株洲,0.1144935704362084
000023_5Y,000023,ST深天,2020-2023,"2020,2021,2022,2023",4,8,天地,0.09944543517735104
000023_5Y,000023,ST深天,2020-2023,"2020,2021,2022,2023",4,9,装备 技术水平,0.09787559072495164
000023_5Y,000023,ST深天,2020-2023,"2020,2021,2022,2023",4,10,外加剂,0.08860691143496917
000023_5Y,000023,ST深天,2020-2023,"2020,2021,2022,2023",4,11,创造 客户,0.0826307799959965
000023_5Y,000023,ST深天,2020-2023,"2020,2021,2022,2023",4,12,产品 创造,0.08240226362070822
000023_5Y,000023,ST深天,2020-2023,"2020,2021,2022,2023",4,13,满意 产品,0.0821716420693125
000023_5Y,000023,ST深天,2020-2023,"2020,2021,2022,2023",4,14,周边 市场,0.08201992633071943
000023_5Y,000023,ST深天,2020-2023,"2020,2021,2022,2023",4,15,房地产 开发,0.08146597770783476
000023_5Y,000023,ST深天,2020-2023,"2020,2021,2022,2023",4,16,采用 信息化,0.07546613190960615
000023_5Y,000023,ST深天,2020-2023,"2020,2021,2022,2023",4,17,竞争力 充分发挥,0.07405781425074656
000023_5Y,000023,ST深天,2020-2023,"2020,2021,2022,2023",4,18,连云港,0.07372954532306632
000023_5Y,000023,ST深天,2020-2023,"2020,2021,2022,2023",4,19,开发 环节,0.07164832470932903
000023_5Y,000023,ST深天,2020-2023,"2020,2021,2022,2023",4,20,原材料 能源,0.07147227268031672
000025_5Y,000025,特力A,2020-2024,"2020,2021,2022,2023,2024",5,1,珠宝,0.22054219796012697
000025_5Y,000025,特力A,2020-2024,"2020,2021,2022,2023,2024",5,2,珠宝 行业,0.15846623148395295
000025_5Y,000025,特力A,2020-2024,"2020,2021,2022,2023,2024",5,3,保税,0.1387516122844719
000025_5Y,000025,特力A,2020-2024,"2020,2021,2022,2023,2024",5,4,第三方 服务,0.1261718533172829
000025_5Y,000025,特力A,2020-2024,"2020,2021,2022,2023,2024",5,5,黄金珠宝,0.12132886418799496
000025_5Y,000025,特力A,2020-2024,"2020,2021,2022,2023,2024",5,6,大厦,0.12062733931662054
000025_5Y,000025,特力A,2020-2024,"2020,2021,2022,2023,2024",5,7,汽车 销售,0.10601820472056987
000025_5Y,000025,特力A,2020-2024,"2020,2021,2022,2023,2024",5,8,钻石,0.10564566646099778
000025_5Y,000025,特力A,2020-2024,"2020,2021,2022,2023,2024",5,9,黄金,0.10548942928835549
000025_5Y,000025,特力A,2020-2024,"2020,2021,2022,2023,2024",5,10,商业 综合体,0.0951532265542203
000025_5Y,000025,特力A,2020-2024,"2020,2021,2022,2023,2024",5,11,供应链 科技,0.09446488098915284
000025_5Y,000025,特力A,2020-2024,"2020,2021,2022,2023,2024",5,12,物业,0.09441609992436373
000025_5Y,000025,特力A,2020-2024,"2020,2021,2022,2023,2024",5,13,物业 租赁,0.0917909288035104
000025_5Y,000025,特力A,2020-2024,"2020,2021,2022,2023,2024",5,14,租赁 业务,0.08491428111609785
000025_5Y,000025,特力A,2020-2024,"2020,2021,2022,2023,2024",5,15,商业运营 管理,0.08384544086579379
000025_5Y,000025,特力A,2020-2024,"2020,2021,2022,2023,2024",5,16,销售 检测,0.08259488579335006
000025_5Y,000025,特力A,2020-2024,"2020,2021,2022,2023,2024",5,17,综合体,0.08078418726909375
000025_5Y,000025,特力A,2020-2024,"2020,2021,2022,2023,2024",5,18,配件 销售,0.08055391053229323
000025_5Y,000025,特力A,2020-2024,"2020,2021,2022,2023,2024",5,19,商业运营,0.0779400124861776
000025_5Y,000025,特力A,2020-2024,"2020,2021,2022,2023,2024",5,20,片区,0.07738071292342075
000026_5Y,000026,飞亚达,2020-2024,"2020,2021,2022,2023,2024",5,1,手表,0.12991517928557617
000026_5Y,000026,飞亚达,2020-2024,"2020,2021,2022,2023,2024",5,2,把握 国内,0.10222237115556747
000026_5Y,000026,飞亚达,2020-2024,"2020,2021,2022,2023,2024",5,3,同源,0.09521038294997537
000026_5Y,000026,飞亚达,2020-2024,"2020,2021,2022,2023,2024",5,4,科技 业务,0.09454193946042262
000026_5Y,000026,飞亚达,2020-2024,"2020,2021,2022,2023,2024",5,5,发展 原则,0.09252785950775352
000026_5Y,000026,飞亚达,2020-2024,"2020,2021,2022,2023,2024",5,6,私域 运营,0.0913377844123879
000026_5Y,000026,飞亚达,2020-2024,"2020,2021,2022,2023,2024",5,7,精密 制造,0.09060046882495107
000026_5Y,000026,飞亚达,2020-2024,"2020,2021,2022,2023,2024",5,8,瑞士,0.08944320246801894
000026_5Y,000026,飞亚达,2020-2024,"2020,2021,2022,2023,2024",5,9,覆盖 高端,0.08908752861642931
000026_5Y,000026,飞亚达,2020-2024,"2020,2021,2022,2023,2024",5,10,品牌 运营,0.08680122911797919
000026_5Y,000026,飞亚达,2020-2024,"2020,2021,2022,2023,2024",5,11,智能 穿戴,0.08641160685320905
000026_5Y,000026,飞亚达,2020-2024,"2020,2021,2022,2023,2024",5,12,吉利,0.08474734665788576
000026_5Y,000026,飞亚达,2020-2024,"2020,2021,2022,2023,2024",5,13,私域,0.0845370644677396
000026_5Y,000026,飞亚达,2020-2024,"2020,2021,2022,2023,2024",5,14,医疗器械 市场,0.08438074580232233
000026_5Y,000026,飞亚达,2020-2024,"2020,2021,2022,2023,2024",5,15,品牌 国内,0.08333057823693496
000026_5Y,000026,飞亚达,2020-2024,"2020,2021,2022,2023,2024",5,16,精密,0.08314666646265506
000026_5Y,000026,飞亚达,2020-2024,"2020,2021,2022,2023,2024",5,17,自有 品牌,0.08291975501166164
000026_5Y,000026,飞亚达,2020-2024,"2020,2021,2022,2023,2024",5,18,航空航天,0.08203057811785304
000026_5Y,000026,飞亚达,2020-2024,"2020,2021,2022,2023,2024",5,19,品质 优势,0.08192638894872928
000026_5Y,000026,飞亚达,2020-2024,"2020,2021,2022,2023,2024",5,20,产业链 品牌,0.08164707016372923
000027_5Y,000027,深圳能源,2020-2024,"2020,2021,2022,2023,2024",5,1,环保 综合,0.12686542063325856
000027_5Y,000027,深圳能源,2020-2024,"2020,2021,2022,2023,2024",5,2,生态 环保,0.1112693808514377
000027_5Y,000027,深圳能源,2020-2024,"2020,2021,2022,2023,2024",5,3,燃气,0.10835188123155287
000027_5Y,000027,深圳能源,2020-2024,"2020,2021,2022,2023,2024",5,4,固废处理,0.10831012100958183
000027_5Y,000027,深圳能源,2020-2024,"2020,2021,2022,2023,2024",5,5,归母,0.10073975783689097
000027_5Y,000027,深圳能源,2020-2024,"2020,2021,2022,2023,2024",5,6,固体废物,0.09852589530434187
000027_5Y,000027,深圳能源,2020-2024,"2020,2021,2022,2023,2024",5,7,LNG,0.0979549495639602
000027_5Y,000027,深圳能源,2020-2024,"2020,2021,2022,2023,2024",5,8,电力 需求,0.09664263094587357
000027_5Y,000027,深圳能源,2020-2024,"2020,2021,2022,2023,2024",5,9,能源 新能源,0.09593929270156477
000027_5Y,000027,深圳能源,2020-2024,"2020,2021,2022,2023,2024",5,10,垃圾,0.0918250194412069
000027_5Y,000027,深圳能源,2020-2024,"2020,2021,2022,2023,2024",5,11,城市燃气,0.09158184168366162
000027_5Y,000027,深圳能源,2020-2024,"2020,2021,2022,2023,2024",5,12,全过程 产业链,0.09151237119424546
000027_5Y,000027,深圳能源,2020-2024,"2020,2021,2022,2023,2024",5,13,万千瓦,0.09106520832565745
000027_5Y,000027,深圳能源,2020-2024,"2020,2021,2022,2023,2024",5,14,新能源 开发,0.09007927985483348
000027_5Y,000027,深圳能源,2020-2024,"2020,2021,2022,2023,2024",5,15,能源 环保,0.08927294399423949
000027_5Y,000027,深圳能源,2020-2024,"2020,2021,2022,2023,2024",5,16,经营 特色,0.08834604953176121
000027_5Y,000027,深圳能源,2020-2024,"2020,2021,2022,2023,2024",5,17,服务 电力,0.08567257647067315
000027_5Y,000027,深圳能源,2020-2024,"2020,2021,2022,2023,2024",5,18,发生 研发,0.08291153592946329
000027_5Y,000027,深圳能源,2020-2024,"2020,2021,2022,2023,2024",5,19,主编,0.08291153592946329
000027_5Y,000027,深圳能源,2020-2024,"2020,2021,2022,2023,2024",5,20,业务 电力,0.08273086200901392
000028_5Y,000028,国药一致,2020-2024,"2020,2021,2022,2023,2024",5,1,医药 分销,0.12992111380314936
000028_5Y,000028,国药一致,2020-2024,"2020,2021,2022,2023,2024",5,2,药房,0.0983934044673334
000028_5Y,000028,国药一致,2020-2024,"2020,2021,2022,2023,2024",5,3,批零,0.09082618484342893
000028_5Y,000028,国药一致,2020-2024,"2020,2021,2022,2023,2024",5,4,医药 零售,0.09036686848393238
000028_5Y,000028,国药一致,2020-2024,"2020,2021,2022,2023,2024",5,5,SPD,0.08871078125990231
000028_5Y,000028,国药一致,2020-2024,"2020,2021,2022,2023,2024",5,6,供应链 信息,0.08281511348179615
000028_5Y,000028,国药一致,2020-2024,"2020,2021,2022,2023,2024",5,7,分销 业务,0.08137195892023882
000028_5Y,000028,国药一致,2020-2024,"2020,2021,2022,2023,2024",5,8,智慧型,0.07951358329160126
000028_5Y,000028,国药一致,2020-2024,"2020,2021,2022,2023,2024",5,9,分销,0.07928364834682221
000028_5Y,000028,国药一致,2020-2024,"2020,2021,2022,2023,2024",5,10,供应链 增值,0.07477580834027507
000028_5Y,000028,国药一致,2020-2024,"2020,2021,2022,2023,2024",5,11,业务 医药,0.07411007027826537
000028_5Y,000028,国药一致,2020-2024,"2020,2021,2022,2023,2024",5,12,服务 医药,0.07349995116268324
000028_5Y,000028,国药一致,2020-2024,"2020,2021,2022,2023,2024",5,13,产品 仓储,0.06920508037413722
000028_5Y,000028,国药一致,2020-2024,"2020,2021,2022,2023,2024",5,14,配送 服务,0.06812010508692251
000028_5Y,000028,国药一致,2020-2024,"2020,2021,2022,2023,2024",5,15,医药,0.06778536050557572
000028_5Y,000028,国药一致,2020-2024,"2020,2021,2022,2023,2024",5,16,第三方 物流,0.06600584754871715
000028_5Y,000028,国药一致,2020-2024,"2020,2021,2022,2023,2024",5,17,国药,0.06518572296457133
000028_5Y,000028,国药一致,2020-2024,"2020,2021,2022,2023,2024",5,18,存储 服务,0.06518572296457133
000028_5Y,000028,国药一致,2020-2024,"2020,2021,2022,2023,2024",5,19,药品 器械,0.06490899067831925
000028_5Y,000028,国药一致,2020-2024,"2020,2021,2022,2023,2024",5,20,零售,0.06341140474324959
000029_5Y,000029,深深房A,2020-2024,"2020,2021,2022,2023,2024",5,1,从事 房地产开发,0.143531116590206
000029_5Y,000029,深深房A,2020-2024,"2020,2021,2022,2023,2024",5,2,汕头,0.13125719241388542
000029_5Y,000029,深深房A,2020-2024,"2020,2021,2022,2023,2024",5,3,房产 开发,0.12386776319345114
000029_5Y,000029,深深房A,2020-2024,"2020,2021,2022,2023,2024",5,4,房地产 投资,0.12067509342644295
