source_stock_code,source_company,source_year_range,source_valid_year_count,rank,target_stock_code,target_company,target_year_range,target_valid_year_count,similarity
603359,东珠生态,2020-2024,5,10,300197,节能铁汉,2020-2024,5,0.7042067762787555
603360,百傲化学,2020-2024,5,1,603991,至正股份,2020-2024,5,0.6280487779008375
603360,百傲化学,2020-2024,5,2,603276,恒兴新材,2023-2024,2,0.5888250122056368
603360,百傲化学,2020-2024,5,3,688199,久日新材,2020-2024,5,0.5867113471853
603360,百傲化学,2020-2024,5,4,600722,金牛化工,2020-2024,5,0.5830946447554488
603360,百傲化学,2020-2024,5,5,603010,万盛股份,2020-2024,5,0.5821925510795853
603360,百傲化学,2020-2024,5,6,603585,苏利股份,2020-2024,4,0.5795140269698205
603360,百傲化学,2020-2024,5,7,603968,醋化股份,2020-2024,5,0.5793575286609915
603360,百傲化学,2020-2024,5,8,603188,亚邦股份,2020-2024,5,0.5747225385522448
603360,百傲化学,2020-2024,5,9,603004,鼎龙科技,2023-2024,2,0.5744866852594122
603360,百傲化学,2020-2024,5,10,603823,百合花,2020-2024,5,0.5740455598951177
603363,＊ST傲农,2020-2024,5,1,000876,新希望,2020-2024,5,0.8402662571874314
603363,＊ST傲农,2020-2024,5,2,603609,禾丰股份,2020-2024,5,0.8074018970406438
603363,＊ST傲农,2020-2024,5,3,605296,神农集团,2021-2024,4,0.8039448178394238
603363,＊ST傲农,2020-2024,5,4,000702,正虹科技,2020-2024,5,0.801054008739235
603363,＊ST傲农,2020-2024,5,5,002157,正邦科技,2020-2024,5,0.7984376087166671
603363,＊ST傲农,2020-2024,5,6,002567,唐人神,2020-2024,5,0.7896418922463359
603363,＊ST傲农,2020-2024,5,7,603477,巨星农牧,2020-2024,5,0.7809319873444336
603363,＊ST傲农,2020-2024,5,8,002124,ST天邦,2020-2024,5,0.7740433031107433
603363,＊ST傲农,2020-2024,5,9,002548,金新农,2020-2024,5,0.7678736450729678
603363,＊ST傲农,2020-2024,5,10,002311,海大集团,2020-2024,5,0.7632659366735112
603365,水星家纺,2020-2024,5,1,603511,爱慕股份,2021-2024,4,0.7910434655843647
603365,水星家纺,2020-2024,5,2,603518,锦泓集团,2020-2024,5,0.7635653465364689
603365,水星家纺,2020-2024,5,3,002327,富安娜,2020-2024,5,0.7520496179555475
603365,水星家纺,2020-2024,5,4,002762,金发拉比,2020-2024,5,0.7510276000257851
603365,水星家纺,2020-2024,5,5,002563,森马服饰,2020-2024,5,0.7503298257418272
603365,水星家纺,2020-2024,5,6,600398,海澜之家,2020-2024,5,0.7335468127486967
603365,水星家纺,2020-2024,5,7,002293,罗莱生活,2020-2024,5,0.7331462083883471
603365,水星家纺,2020-2024,5,8,002029,七匹狼,2020-2024,5,0.7267944871685654
603365,水星家纺,2020-2024,5,9,300005,探路者,2020-2024,5,0.7037301445396729
603365,水星家纺,2020-2024,5,10,002612,朗姿股份,2020-2024,5,0.696850980911863
603366,日出东方,2020-2024,5,1,002543,万和电气,2020-2024,5,0.6466050023402103
603366,日出东方,2020-2024,5,2,300048,合康新能,2020-2024,5,0.6122101353107289
603366,日出东方,2020-2024,5,3,300335,迪森股份,2020-2024,5,0.5895701138043655
603366,日出东方,2020-2024,5,4,000651,格力电器,2020-2024,5,0.5864142954967635
603366,日出东方,2020-2024,5,5,002677,浙江美大,2020-2024,5,0.5760663259989695
603366,日出东方,2020-2024,5,6,601877,正泰电器,2020-2024,5,0.5745639158031757
603366,日出东方,2020-2024,5,7,300274,阳光电源,2020-2024,5,0.5703664451075909
603366,日出东方,2020-2024,5,8,000921,海信家电,2020-2024,5,0.5593798558230566
603366,日出东方,2020-2024,5,9,688717,艾罗能源,2023-2024,2,0.5561539140518678
603366,日出东方,2020-2024,5,10,605336,帅丰电器,2020-2024,5,0.555500173675093
603367,辰欣药业,2020-2024,5,1,603567,珍宝岛,2020-2024,5,0.7992051629502651
603367,辰欣药业,2020-2024,5,2,300254,仟源医药,2020-2024,5,0.7766999174742256
603367,辰欣药业,2020-2024,5,3,600080,金花股份,2020-2024,5,0.7747085213538454
603367,辰欣药业,2020-2024,5,4,603998,方盛制药,2020-2024,5,0.761325663754563
603367,辰欣药业,2020-2024,5,5,603139,康惠制药,2020-2024,5,0.7578626247696385
603367,辰欣药业,2020-2024,5,6,603811,诚意药业,2020-2024,5,0.7571866098832208
603367,辰欣药业,2020-2024,5,7,603669,灵康药业,2020-2024,5,0.7566087964185658
603367,辰欣药业,2020-2024,5,8,605199,葫芦娃,2020-2024,5,0.7552201442561244
603367,辰欣药业,2020-2024,5,9,002422,科伦药业,2020-2024,5,0.7536620654609942
603367,辰欣药业,2020-2024,5,10,603963,大理药业,2020-2023,4,0.7518143129528606
603368,柳药集团,2020-2024,5,1,000950,重药控股,2020-2024,5,0.9157571843528594
603368,柳药集团,2020-2024,5,2,600713,南京医药,2020-2024,5,0.913293119342466
603368,柳药集团,2020-2024,5,3,002788,鹭燕医药,2020-2024,5,0.9110137305330327
603368,柳药集团,2020-2024,5,4,002589,瑞康医药,2020-2024,5,0.9087909733350331
603368,柳药集团,2020-2024,5,5,600829,人民同泰,2020-2024,5,0.906130285900628
603368,柳药集团,2020-2024,5,6,600090,＊ST济堂,2020,1,0.8861155053231154
603368,柳药集团,2020-2024,5,7,301126,达嘉维康,2021-2024,4,0.8854087437440348
603368,柳药集团,2020-2024,5,8,600998,九州通,2020-2024,4,0.8833971892044513
603368,柳药集团,2020-2024,5,9,000411,英特集团,2020-2024,5,0.8818539858502871
603368,柳药集团,2020-2024,5,10,600833,第一医药,2020-2024,5,0.8608161301080552
603369,今世缘,2020-2024,5,1,600702,舍得酒业,2020-2024,5,0.8280668998810697
603369,今世缘,2020-2024,5,2,603589,口子窖,2020-2024,5,0.8187006537599789
603369,今世缘,2020-2024,5,3,600559,老白干酒,2020-2024,5,0.8166194475845086
603369,今世缘,2020-2024,5,4,600197,伊力特,2020-2024,5,0.8164590572007344
603369,今世缘,2020-2024,5,5,600809,山西汾酒,2020-2024,5,0.8110241506742814
603369,今世缘,2020-2024,5,6,600199,金种子酒,2020-2024,5,0.7896696800546509
603369,今世缘,2020-2024,5,7,603919,金徽酒,2020-2024,5,0.7537310505079219
603369,今世缘,2020-2024,5,8,600779,水井坊,2020-2024,5,0.7279013093721433
603369,今世缘,2020-2024,5,9,600696,岩石股份,2020-2024,5,0.7201954840573318
603369,今世缘,2020-2024,5,10,600519,贵州茅台,2020-2024,5,0.6923352789558305
603373,安邦护卫,2023-2024,2,1,003004,声迅股份,2020-2024,5,0.7204888640528339
603373,安邦护卫,2023-2024,2,2,600654,中安科,2020-2024,5,0.7049408462595517
603373,安邦护卫,2023-2024,2,3,300449,汉邦高科,2020-2024,5,0.614974067688602
603373,安邦护卫,2023-2024,2,4,688038,中科通达,2021-2024,4,0.6047261850527751
603373,安邦护卫,2023-2024,2,5,002152,广电运通,2020-2024,5,0.598240485252479
603373,安邦护卫,2023-2024,2,6,300202,＊ST聚龙,2020-2021,2,0.5904771496080133
603373,安邦护卫,2023-2024,2,7,300270,中威电子,2020-2024,5,0.5853282251559674
603373,安邦护卫,2023-2024,2,8,603106,恒银科技,2020-2024,5,0.5702817600339788
603373,安邦护卫,2023-2024,2,9,600728,佳都科技,2020-2024,5,0.5667836466551203
603373,安邦护卫,2023-2024,2,10,688619,罗普特,2020-2024,5,0.5647641628940577
603375,盛景微,2023-2024,2,1,688601,力芯微,2021-2024,4,0.6166507559187165
603375,盛景微,2023-2024,2,2,002497,雅化集团,2020-2024,5,0.6014931171654486
603375,盛景微,2023-2024,2,3,688052,纳芯微,2022-2024,3,0.5979941361945041
603375,盛景微,2023-2024,2,4,688141,杰华特,2023-2024,2,0.5865263183046479
603375,盛景微,2023-2024,2,5,688107,安路科技,2021-2024,4,0.5798192257106705
603375,盛景微,2023-2024,2,6,603977,国泰集团,2020-2024,5,0.579222460062683
603375,盛景微,2023-2024,2,7,002096,易普力,2020-2024,5,0.5768817913200937
603375,盛景微,2023-2024,2,8,002917,金奥博,2020-2024,5,0.5745759092006167
603375,盛景微,2023-2024,2,9,688439,振华风光,2022-2024,3,0.573443046731506
603375,盛景微,2023-2024,2,10,002827,高争民爆,2020-2024,5,0.5732337801577121
603377,ST东时,2020-2024,5,1,600297,广汇汽车,2020-2023,4,0.5880477915044368
603377,ST东时,2020-2024,5,2,603069,海汽集团,2020-2024,5,0.5603664759135597
603377,ST东时,2020-2024,5,3,600386,北巴传媒,2020-2024,5,0.5307557024487334
603377,ST东时,2020-2024,5,4,600662,外服控股,2020-2024,5,0.5185785356132349
603377,ST东时,2020-2024,5,5,603528,多伦科技,2020-2024,5,0.5149901166834897
603377,ST东时,2020-2024,5,6,600561,江西长运,2020-2024,5,0.50159816005485
603377,ST东时,2020-2024,5,7,838030,德众汽车,2021-2024,4,0.5005558248530282
603377,ST东时,2020-2024,5,8,300572,安车检测,2020-2024,5,0.4934423445895723
603377,ST东时,2020-2024,5,9,601258,庞大集团,2020-2022,3,0.48962418157684
603377,ST东时,2020-2024,5,10,603787,新日股份,2020-2024,5,0.4895520477031307
603378,亚士创能,2020-2024,5,1,603737,三棵树,2020-2023,4,0.8199383365493057
603378,亚士创能,2020-2024,5,2,002271,东方雨虹,2020-2024,5,0.7082040018084348
603378,亚士创能,2020-2024,5,3,000786,北新建材,2020-2024,5,0.6696762654377839
603378,亚士创能,2020-2024,5,4,300737,科顺股份,2020-2024,5,0.6636913712116772
603378,亚士创能,2020-2024,5,5,603725,天安新材,2020-2024,5,0.6509951623399336
603378,亚士创能,2020-2024,5,6,300715,凯伦股份,2020-2024,5,0.6463351106747884
603378,亚士创能,2020-2024,5,7,603062,麦加芯彩,2023-2024,2,0.6084184252187943
603378,亚士创能,2020-2024,5,8,688129,东来技术,2020-2024,5,0.6058184344169498
603378,亚士创能,2020-2024,5,9,300665,飞鹿股份,2020-2024,5,0.5969658623073633
603378,亚士创能,2020-2024,5,10,688571,杭华股份,2020-2024,5,0.5956434579156554
603379,三美股份,2020-2024,5,1,605020,永和股份,2021-2024,4,0.83580344742961
603379,三美股份,2020-2024,5,2,600610,中毅达,2020-2024,5,0.7519571995267466
603379,三美股份,2020-2024,5,3,600367,红星发展,2020-2024,5,0.7232077114862268
603379,三美股份,2020-2024,5,4,600160,巨化股份,2020-2024,5,0.6918783950578757
603379,三美股份,2020-2024,5,5,600078,澄星股份,2020-2024,5,0.6884391977969024
603379,三美股份,2020-2024,5,6,600714,金瑞矿业,2020-2024,5,0.6752557042885904
603379,三美股份,2020-2024,5,7,600230,沧州大化,2020-2024,5,0.6562044127022162
603379,三美股份,2020-2024,5,8,603938,三孚股份,2020-2024,5,0.6548070079887884
603379,三美股份,2020-2024,5,9,600141,兴发集团,2020-2024,5,0.6532200844516708
603379,三美股份,2020-2024,5,10,600955,维远股份,2021-2024,4,0.6509889335473498
603380,易德龙,2020-2024,5,1,601231,环旭电子,2020-2024,5,0.7985576591416994
603380,易德龙,2020-2024,5,2,301366,一博科技,2022-2024,3,0.7089104588147248
603380,易德龙,2020-2024,5,3,301041,金百泽,2021-2024,2,0.6869486872745318
603380,易德龙,2020-2024,5,4,300735,光弘科技,2020-2024,5,0.6786858683095248
603380,易德龙,2020-2024,5,5,002925,盈趣科技,2020-2024,4,0.6785954114697361
603380,易德龙,2020-2024,5,6,002402,和而泰,2020-2024,5,0.6601397276323346
603380,易德龙,2020-2024,5,7,002913,奥士康,2020-2024,5,0.6591531213594198
603380,易德龙,2020-2024,5,8,001368,通达创智,2022-2024,3,0.6410721492365522
603380,易德龙,2020-2024,5,9,688655,迅捷兴,2021-2024,4,0.6353894198238547
603380,易德龙,2020-2024,5,10,870357,雅葆轩,2020-2024,5,0.6326608181724814
603381,永臻股份,2024,1,1,003038,鑫铂股份,2021-2024,4,0.6327922275928025
603381,永臻股份,2024,1,2,688223,晶科能源,2021-2024,4,0.610873786960419
603381,永臻股份,2024,1,3,300118,东方日升,2020-2024,5,0.6102832140630867
603381,永臻股份,2024,1,4,301168,通灵股份,2021-2024,4,0.6044921381691356
603381,永臻股份,2024,1,5,002459,晶澳科技,2020-2024,5,0.5972754841536839
603381,永臻股份,2024,1,6,301278,快可电子,2022-2024,3,0.5952803654773986
603381,永臻股份,2024,1,7,688408,中信博,2020-2024,5,0.5889533095203296
603381,永臻股份,2024,1,8,600361,创新新材,2020-2024,5,0.5639973794284568
603381,永臻股份,2024,1,9,688472,阿特斯,2023-2024,2,0.5632965814460259
603381,永臻股份,2024,1,10,601012,隆基绿能,2020-2024,5,0.5600793210329265
603383,顶点软件,2020-2024,5,1,600570,恒生电子,2020-2024,5,0.907403819006871
603383,顶点软件,2020-2024,5,2,600446,金证股份,2020-2024,5,0.8991184195771392
603383,顶点软件,2020-2024,5,3,300377,赢时胜,2020-2024,5,0.8340416948816606
603383,顶点软件,2020-2024,5,4,600061,国投资本,2020-2024,5,0.7544491014122078
603383,顶点软件,2020-2024,5,5,688588,凌志软件,2020-2024,5,0.7482642486976272
603383,顶点软件,2020-2024,5,6,601688,华泰证券,2020-2024,5,0.737049073331915
603383,顶点软件,2020-2024,5,7,002736,国信证券,2020-2024,4,0.70345881284259
603383,顶点软件,2020-2024,5,8,600109,国金证券,2020-2024,5,0.698786640262624
603383,顶点软件,2020-2024,5,9,600958,东方证券,2020-2024,5,0.6984493697329901
603383,顶点软件,2020-2024,5,10,300674,宇信科技,2020-2024,5,0.6966066848394415
603385,惠达卫浴,2020-2024,5,1,603816,顾家家居,2020-2024,5,0.7183992447984383
603385,惠达卫浴,2020-2024,5,2,002084,海鸥住工,2020-2024,5,0.7016647765228532
603385,惠达卫浴,2020-2024,5,3,603208,江山欧派,2020-2024,5,0.6913106103415083
603385,惠达卫浴,2020-2024,5,4,603801,志邦家居,2020-2024,5,0.6887582244371135
603385,惠达卫浴,2020-2024,5,5,603180,金牌家居,2020-2024,5,0.686430905994679
603385,惠达卫浴,2020-2024,5,6,001323,慕思股份,2022-2024,3,0.6853822758666791
603385,惠达卫浴,2020-2024,5,7,603661,恒林股份,2020-2024,5,0.6820349485627049
603385,惠达卫浴,2020-2024,5,8,605268,王力安防,2020-2024,5,0.6752717125863398
603385,惠达卫浴,2020-2024,5,9,001322,箭牌家居,2022-2024,3,0.6706051333898045
603385,惠达卫浴,2020-2024,5,10,300749,顶固集创,2020-2024,5,0.6663945648422497
603386,骏亚科技,2020-2024,5,1,605258,协和电子,2020-2024,5,0.8541925768780901
603386,骏亚科技,2020-2024,5,2,300852,四会富仕,2020-2024,5,0.8522481626551074
603386,骏亚科技,2020-2024,5,3,300964,本川智能,2021-2024,4,0.8492647100892167
603386,骏亚科技,2020-2024,5,4,688655,迅捷兴,2021-2024,4,0.8461434007701396
603386,骏亚科技,2020-2024,5,5,603936,博敏电子,2020-2024,5,0.8431317213949983
603386,骏亚科技,2020-2024,5,6,603228,景旺电子,2020-2024,5,0.836554949753951
603386,骏亚科技,2020-2024,5,7,300476,胜宏科技,2020-2024,5,0.8307362439083421
603386,骏亚科技,2020-2024,5,8,300814,中富电路,2021-2024,4,0.8303483477984157
603386,骏亚科技,2020-2024,5,9,603920,世运电路,2020-2024,5,0.8286280792775125
603386,骏亚科技,2020-2024,5,10,300739,明阳电路,2020-2024,5,0.8273657762149729
603387,基蛋生物,2020-2024,5,1,300289,利德曼,2020-2024,5,0.8848718056357585
603387,基蛋生物,2020-2024,5,2,300463,迈克生物,2020-2024,5,0.884763218219764
603387,基蛋生物,2020-2024,5,3,002022,科华生物,2020-2024,5,0.8741508795634146
603387,基蛋生物,2020-2024,5,4,688075,安旭生物,2021-2024,4,0.8630358014089349
603387,基蛋生物,2020-2024,5,5,300439,美康生物,2020-2024,5,0.8495136190131719
603387,基蛋生物,2020-2024,5,6,688068,热景生物,2020-2024,5,0.8485814481539179
603387,基蛋生物,2020-2024,5,7,603658,安图生物,2020-2024,5,0.847818593166826
603387,基蛋生物,2020-2024,5,8,688298,东方生物,2020-2024,5,0.8476854315130821
603387,基蛋生物,2020-2024,5,9,688289,圣湘生物,2020-2024,5,0.846757077883903
603387,基蛋生物,2020-2024,5,10,002932,明德生物,2020-2024,5,0.8466081239389939
603388,ST元成,2020-2024,5,1,600641,万业企业,2020-2024,5,0.6302720443297058
603388,ST元成,2020-2024,5,2,603690,至纯科技,2020-2024,5,0.6214255550452242
603388,ST元成,2020-2024,5,3,688652,京仪装备,2023-2024,2,0.5868169839903945
603388,ST元成,2020-2024,5,4,002663,普邦股份,2020-2024,5,0.584360935177333
603388,ST元成,2020-2024,5,5,688120,华海清科,2022-2024,3,0.5824928299834221
603388,ST元成,2020-2024,5,6,002431,棕榈股份,2020-2024,5,0.5777466195189084
603388,ST元成,2020-2024,5,7,688037,芯源微,2020-2024,5,0.5750863673868253
603388,ST元成,2020-2024,5,8,688478,晶升股份,2023-2024,2,0.5734319695690893
603388,ST元成,2020-2024,5,9,688082,盛美上海,2021-2024,4,0.5718256366846456
603388,ST元成,2020-2024,5,10,603007,ST花王,2020-2024,5,0.5707276723564282
603389,亚振家居,2020-2024,5,1,603801,志邦家居,2020-2024,5,0.8534834183065653
603389,亚振家居,2020-2024,5,2,603326,我乐家居,2020-2024,5,0.840184529327253
603389,亚振家居,2020-2024,5,3,603833,欧派家居,2020-2024,5,0.8320361550936859
603389,亚振家居,2020-2024,5,4,002853,皮阿诺,2020-2024,5,0.8266730482218424
603389,亚振家居,2020-2024,5,5,603818,曲美家居,2020-2024,5,0.7949138550795765
603389,亚振家居,2020-2024,5,6,603898,好莱客,2020-2024,5,0.7903451754507618
603389,亚振家居,2020-2024,5,7,002572,索菲亚,2020-2024,5,0.7898235628449696
603389,亚振家居,2020-2024,5,8,300749,顶固集创,2020-2024,5,0.7874094661461343
603389,亚振家居,2020-2024,5,9,603180,金牌家居,2020-2024,5,0.7830832323960801
603389,亚振家居,2020-2024,5,10,300616,尚品宅配,2020-2024,5,0.7769906535989028
603390,通达电气,2020-2024,5,1,300807,天迈科技,2020-2024,5,0.7478737865347092
603390,通达电气,2020-2024,5,2,300552,万集科技,2020-2024,5,0.7173761638480353
603390,通达电气,2020-2024,5,3,300098,高新兴,2020-2024,4,0.7030360098209709
603390,通达电气,2020-2024,5,4,002970,锐明技术,2020-2024,5,0.6920611457596585
603390,通达电气,2020-2024,5,5,688288,鸿泉物联,2020-2024,5,0.6769887012914045
603390,通达电气,2020-2024,5,6,002869,金溢科技,2020-2024,5,0.6698915975261305
603390,通达电气,2020-2024,5,7,600066,宇通客车,2020-2024,5,0.6481786255292178
603390,通达电气,2020-2024,5,8,300546,雄帝科技,2020-2024,5,0.6435242048995882
603390,通达电气,2020-2024,5,9,300572,安车检测,2020-2024,5,0.6426090757273427
603390,通达电气,2020-2024,5,10,300469,信息发展,2020-2024,5,0.6420988761910561
603391,力聚热能,2024,1,1,300950,德固特,2020-2024,5,0.6103343898350274
603391,力聚热能,2024,1,2,301273,瑞晨环保,2022-2024,3,0.5565279976898496
603391,力聚热能,2024,1,3,688501,青达环保,2021-2024,4,0.5401857124739534
603391,力聚热能,2024,1,4,873679,前进科技,2021-2024,4,0.538200701960631
603391,力聚热能,2024,1,5,688633,星球石墨,2020-2024,5,0.5351509154634391
603391,力聚热能,2024,1,6,300335,迪森股份,2020-2024,5,0.5258962789090468
603391,力聚热能,2024,1,7,688448,磁谷科技,2022-2024,3,0.5223745461520002
603391,力聚热能,2024,1,8,300091,金通灵,2020-2024,5,0.5218829516595406
603391,力聚热能,2024,1,9,002893,京能热力,2020-2024,5,0.5106555510913423
603391,力聚热能,2024,1,10,301317,鑫磊股份,2022-2024,3,0.51061873570876
603392,万泰生物,2020-2024,5,1,688105,诺唯赞,2021-2024,3,0.7942131807785474
603392,万泰生物,2020-2024,5,2,002022,科华生物,2020-2024,5,0.7669835160260577
603392,万泰生物,2020-2024,5,3,688298,东方生物,2020-2024,5,0.7591452925480175
603392,万泰生物,2020-2024,5,4,688068,热景生物,2020-2024,5,0.7564969519074972
603392,万泰生物,2020-2024,5,5,603387,基蛋生物,2020-2024,5,0.7449320402320828
603392,万泰生物,2020-2024,5,6,603718,海利生物,2020-2024,5,0.7428138274157852
603392,万泰生物,2020-2024,5,7,688606,奥泰生物,2020-2024,5,0.7425390132355717
603392,万泰生物,2020-2024,5,8,688075,安旭生物,2021-2024,4,0.7406457007941128
603392,万泰生物,2020-2024,5,9,300142,沃森生物,2020-2024,5,0.7375208399411756
603392,万泰生物,2020-2024,5,10,688185,康希诺,2020-2024,5,0.7351332870975243
603393,新天然气,2020-2024,5,1,605169,洪通燃气,2020-2024,5,0.8672344755119825
603393,新天然气,2020-2024,5,2,603689,皖天然气,2020-2024,5,0.8332678370909746
603393,新天然气,2020-2024,5,3,002267,陕天然气,2020-2024,5,0.8234160526474654
603393,新天然气,2020-2024,5,4,605368,蓝天燃气,2020-2024,5,0.8085389328170629
603393,新天然气,2020-2024,5,5,603318,水发燃气,2020-2024,5,0.7991158006929004
603393,新天然气,2020-2024,5,6,603080,新疆火炬,2020-2024,5,0.7876597189263697
603393,新天然气,2020-2024,5,7,001299,美能能源,2022-2024,3,0.7802882905483987
603393,新天然气,2020-2024,5,8,600903,贵州燃气,2020-2024,5,0.7724391623105822
603393,新天然气,2020-2024,5,9,600856,＊ST中天,2020-2021,2,0.7653340485973936
603393,新天然气,2020-2024,5,10,600917,重庆燃气,2020-2024,5,0.763917550250714
603395,红四方,2024,1,1,600470,六国化工,2020-2024,5,0.8191692132919053
603395,红四方,2024,1,2,002470,金正大,2020-2024,5,0.7796868446399119
603395,红四方,2024,1,3,002538,司尔特,2020-2024,5,0.765055082980309
603395,红四方,2024,1,4,002588,史丹利,2020-2024,5,0.7630554365108532
603395,红四方,2024,1,5,002170,芭田股份,2020-2024,5,0.7541069094543085
603395,红四方,2024,1,6,000902,新洋丰,2020-2024,5,0.7469277033763722
603395,红四方,2024,1,7,000731,四川美丰,2020-2024,5,0.7372840472131919
603395,红四方,2024,1,8,000912,泸天化,2020-2024,5,0.7009476319746312
603395,红四方,2024,1,9,600096,云天化,2020-2024,5,0.6908297144215506
603395,红四方,2024,1,10,002539,云图控股,2020-2024,5,0.6836373117381173
603396,金辰股份,2020-2024,5,1,300751,迈为股份,2020-2024,5,0.8604881764429365
603396,金辰股份,2020-2024,5,2,300757,罗博特科,2020-2024,5,0.8424984872696967
603396,金辰股份,2020-2024,5,3,000821,京山轻机,2020-2024,5,0.831196145184761
603396,金辰股份,2020-2024,5,4,688516,奥特维,2020-2024,5,0.7779896092904757
603396,金辰股份,2020-2024,5,5,300724,捷佳伟创,2020-2024,5,0.7586339222856637
603396,金辰股份,2020-2024,5,6,002514,宝馨科技,2020-2024,5,0.7489789577020892
603396,金辰股份,2020-2024,5,7,600732,爱旭股份,2020-2024,5,0.7389193604950146
603396,金辰股份,2020-2024,5,8,603185,弘元绿能,2020-2024,5,0.7372160992866194
603396,金辰股份,2020-2024,5,9,688499,利元亨,2021-2024,4,0.7318356469832625
603396,金辰股份,2020-2024,5,10,300776,帝尔激光,2020-2024,5,0.7316888210531738
603398,沐邦高科,2020-2024,5,1,603185,弘元绿能,2020-2024,5,0.6382623133877618
603398,沐邦高科,2020-2024,5,2,600537,亿晶光电,2020-2024,5,0.6270454903907772
603398,沐邦高科,2020-2024,5,3,001269,欧晶科技,2022-2024,3,0.618115765802293
603398,沐邦高科,2020-2024,5,4,600732,爱旭股份,2020-2024,5,0.6123146432399145
603398,沐邦高科,2020-2024,5,5,300345,华民股份,2020-2024,5,0.6001258046191058
603398,沐邦高科,2020-2024,5,6,688303,大全能源,2021-2024,4,0.5879500068531733
603398,沐邦高科,2020-2024,5,7,688556,高测股份,2020-2024,5,0.5822651950256947
603398,沐邦高科,2020-2024,5,8,688429,时创能源,2023-2024,2,0.5765935024350706
603398,沐邦高科,2020-2024,5,9,002129,TCL中环,2020-2024,5,0.5763957600523347
603398,沐邦高科,2020-2024,5,10,688223,晶科能源,2021-2024,4,0.5691221107956589
603399,永杉锂业,2020-2024,5,1,002466,天齐锂业,2020-2024,5,0.6861905338159976
603399,永杉锂业,2020-2024,5,2,002756,永兴材料,2020-2024,5,0.6570076292651524
603399,永杉锂业,2020-2024,5,3,002192,融捷股份,2020-2024,5,0.6349725451779799
603399,永杉锂业,2020-2024,5,4,002805,丰元股份,2020-2024,5,0.6244848324440325
603399,永杉锂业,2020-2024,5,5,002240,盛新锂能,2020-2024,5,0.6204687590408722
603399,永杉锂业,2020-2024,5,6,002738,中矿资源,2020-2024,5,0.6076098925920757
603399,永杉锂业,2020-2024,5,7,688275,万润新能,2022-2024,3,0.5887959359299417
603399,永杉锂业,2020-2024,5,8,002176,江特电机,2020-2024,5,0.5884928672409718
603399,永杉锂业,2020-2024,5,9,300919,中伟股份,2020-2024,5,0.5807993392399332
603399,永杉锂业,2020-2024,5,10,688148,芳源股份,2021-2024,4,0.5783174284075995
603408,建霖家居,2020-2024,5,1,002084,海鸥住工,2020-2024,5,0.7613942142739359
603408,建霖家居,2020-2024,5,2,603992,松霖科技,2020-2024,5,0.6931088076165947
603408,建霖家居,2020-2024,5,3,603661,恒林股份,2020-2024,5,0.6845540958084749
603408,建霖家居,2020-2024,5,4,002925,盈趣科技,2020-2024,4,0.6770957912630006
603408,建霖家居,2020-2024,5,5,603848,好太太,2020-2024,5,0.654543994592824
603408,建霖家居,2020-2024,5,6,000333,美的集团,2024,1,0.6515976780392234
603408,建霖家居,2020-2024,5,7,002677,浙江美大,2020-2024,5,0.6491779002804308
603408,建霖家居,2020-2024,5,8,603385,惠达卫浴,2020-2024,5,0.6481105005455019
603408,建霖家居,2020-2024,5,9,600690,海尔智家,2020-2024,5,0.6449999386706173
603408,建霖家居,2020-2024,5,10,603486,科沃斯,2020-2024,5,0.6423139085644822
603409,汇通控股,2024,1,1,603179,新泉股份,2020-2024,5,0.6641726684532312
603409,汇通控股,2024,1,2,605151,西上海,2020-2024,5,0.6598172178437063
603409,汇通控股,2024,1,3,300375,鹏翎股份,2020-2024,5,0.6515516237044262
603409,汇通控股,2024,1,4,301173,毓恬冠佳,2024,1,0.6387541879733716
603409,汇通控股,2024,1,5,000700,模塑科技,2020-2024,5,0.63872492168931
603409,汇通控股,2024,1,6,605228,神通科技,2020-2024,5,0.6369640691619648
603409,汇通控股,2024,1,7,605018,长华集团,2020-2024,5,0.6305085548063786
603409,汇通控股,2024,1,8,002048,宁波华翔,2020-2024,5,0.624776313311725
603409,汇通控股,2024,1,9,002662,京威股份,2020-2024,5,0.6166505315664081
603409,汇通控股,2024,1,10,300611,美力科技,2020-2024,5,0.6145624647522836
603416,信捷电气,2020-2024,5,1,688160,步科股份,2020-2024,5,0.8429371468535131
603416,信捷电气,2020-2024,5,2,688698,伟创电气,2020-2024,5,0.8401981640730571
603416,信捷电气,2020-2024,5,3,002527,新时达,2020-2024,5,0.8381166173671839
603416,信捷电气,2020-2024,5,4,688320,禾川科技,2022-2024,3,0.8252898669911742
603416,信捷电气,2020-2024,5,5,002979,雷赛智能,2020-2024,5,0.8237350007902572
603416,信捷电气,2020-2024,5,6,603933,睿能科技,2020-2024,5,0.7903836748877159
603416,信捷电气,2020-2024,5,7,002747,埃斯顿,2020-2024,5,0.7828406556574496
603416,信捷电气,2020-2024,5,8,688395,正弦电气,2021-2024,4,0.7819427374377688
603416,信捷电气,2020-2024,5,9,603275,众辰科技,2023-2024,2,0.7569207726718565
603416,信捷电气,2020-2024,5,10,603015,弘讯科技,2020-2024,5,0.740318263303317
603421,鼎信通讯,2020-2024,5,1,300183,东软载波,2020-2024,5,0.7878924692475039
603421,鼎信通讯,2020-2024,5,2,603556,海兴电力,2020-2024,5,0.77759895356782
603421,鼎信通讯,2020-2024,5,3,688597,煜邦电力,2021-2024,4,0.7739183754912717
