code,shortname,accper,typrep,总资产利润率ROA,权益资本利润率ROE,息税前利润EBIT,息税折旧摊销前收入EBITDA,投入资本利润率ROIC,营业利润率,销售利润率,EBITDA利润率,总资产盈利能力,应收账款周转率,应收账款周转天数,存货周转率,存货周转天数,应付账款周转率,营运资本周转率,固定资产周转率,总资产周转率,流动比率,速动比率,现金比率,营运资本,利息保障倍数,现金流利息保障倍数,资产负债率,长期负债权益比率,营运资本需求量比率,营运资本周转天数,销售创现率,利润创现率_净利润,利润创现率_息税前利润,总资产创现率,每股分红,总资产负债率,每股收益,每股净资产,市盈率,权益资产比,权益负债比,每股经营现金流,stock_code_norm,company_name,model_level1_code,model_level2_code,model_level3_code,industry_code
9,中国宝安,2022,A,0.047196,0.130981,3322283836,4074021855,0.067597,0.089823,0.077128462,0.12731828,0.063531719,5.021357,72.689514,2.100845,173.739614,3.758996,2.964453,4.064336,0.611908,1.446188,0.942132,0.324564,10794140914,7.334379,0.641264,0.639676,0.491379,0.20641533,123.12558,0.009077743,0.1176964,0.087432668,0.005554748,0.035,0.639676,0.956885,7.305538,12.634742,0.360324,0.563292,0.11262193,9,中国宝安,L1_013,L1_013_S01,L1_013_S01_S02,L1_013_S01_S02
9,中国宝安,2023,A,0.033552,0.079957,2638961782,3653323954,0.049999,0.072054,0.054759238,0.11901195,0.052673861,6.226992,58.615781,2.307529,158.17786,3.698025,2.32204,2.756256,0.612717,1.841014,1.170724,0.55055,13219892120,6.682189,15.095713,0.580376,0.635389,0.26386997,157.18936,0.19420944,3.5466061,2.2590969,0.11899535,0.045,0.580376,0.65173,8.150993,18.013598,0.41962326,0.72302,2.3114295,9,中国宝安,L1_013,L1_013_S01,L1_013_S01_S02,L1_013_S01_S02
9,中国宝安,2024,A,0.019197,0.047538,1735225155,2943101821,0.030018,0.070119,0.0510347,0.14549726,0.032268368,4.046529,90.447888,1.308764,279.653169,2.249954,1.566352,1.439572,0.376159,1.80743,1.104686,0.41314,12914010558,5.319128,5.095963,0.596171,0.739785,0.24014984,233.02553,0.082184747,1.6103699,0.95804483,0.030914543,0.03,0.596171,0.400248,8.419546,22.860855,0.40382829,0.67737,0.64454734,9,中国宝安,L1_013,L1_013_S01,L1_013_S01_S02,L1_013_S01_S02
10,*ST 美丽,2019,A,0.029389,0.167338,287470955.7,303461385.5,0.216933,0.104463,0.066625863,0.1603011,0.066983625,1.233367,295.937868,0.945838,385.90118,0.891483,40.25335,42.934615,0.441105,1.01334,0.580411,0.022637,47028909.32,3.151357,0.330739,0.824373,0.016726,0.01095821,9.0675678,0.015937302,0.23920591,0.10495128,0.007030018,0,0.824373,0.153841,0.919346,22.100699,0.17562686,0.213043,0.036799677,10,美丽生态,L1_005,L1_005_S04,L1_005_S04_S01,L1_005_S04_S01
10,美丽生态,2020,A,0.021558,0.09354,196258340.2,209238099.5,0.188005,0.086841,0.054208085,0.14854939,0.055413119,0.729973,501.388408,5.563684,65.78375,0.927784,10.981265,61.713752,0.397699,1.047169,0.972139,0.024485,128267757.2,2.469493,-4.539873,0.769527,0.00748,0.036216125,33.23843,-0.25614986,-4.7253075,-1.8383825,-0.10187051,0,0.769527,0.093132,0.995633,41.983604,0.23047316,0.2995,-0.44007733,10,美丽生态,L1_005,L1_005_S04,L1_005_S04_S01,L1_005_S04_S01
10,美丽生态,2021,A,0.008555,0.045721,133916542.2,142829878.1,0.102956,0.037467,0.022338752,0.08129622,0.029191677,0.647036,564.110807,8.229274,44.353852,0.749991,15.096087,95.398617,0.382978,1.032569,0.983494,0.006045,116381602.7,1.859627,-0.767864,0.812883,0.181403,0.025369339,24.178452,-0.031473409,-1.4089154,-0.41291276,-0.012053615,0,0.812883,0.047871,1.047013,78.753638,0.18711734,0.23019,-0.067446187,10,美丽生态,L1_005,L1_005_S04,L1_005_S04_S01,L1_005_S04_S01
10,美丽生态,2022,A,-0.189522,-0.765906,-579654595.6,-571069635.9,-0.469728,-1.103782,-1.1199313,-0.93151712,-0.16000721,0.330141,1105.588218,4.795739,76.109229,0.548606,5.86012,44.266048,0.169227,1.039357,0.996781,0.002687,104614456.7,-5.416354,-5.692135,0.752552,0.076001,0.028877659,62.285416,-0.99366307,0.88725358,1.0509162,-0.16815418,,0.752552,-0.648515,0.846729,,0.24744819,0.328812,-0.57539725,10,美丽生态,L1_005,L1_005_S04,L1_005_S04_S01,L1_005_S04_S01
10,美丽生态,2023,A,-0.215863,-2.717194,-570635504.9,-564034001.1,-1.255069,-2.191361,-2.2360618,-1.8620173,-0.18185806,0.192473,1896.36988,2.848269,128.148008,0.295665,,29.029774,0.096537,0.806121,0.772317,0.008112,-550825280.8,-5.548689,-1.654107,0.920556,0.190373,-0.17554466,,-0.56157833,0.25114617,0.29810768,-0.054213282,,0.920556,-0.589168,0.216829,,0.079443514,0.086299,-0.14796728,10,美丽生态,L1_005,L1_005_S04,L1_005_S04_S01,L1_005_S04_S01
10,美丽生态,2024,A,0.015216,0.130184,100532495.4,104643004.2,0.184775,0.071511,0.053111687,0.12425274,0.034199201,0.50515,724.537266,7.254341,50.45255,1.151807,,112.511724,0.286493,0.891677,0.851766,0.033476,-278261816.5,1.885139,1.292768,0.883119,0.079221,-0.094659261,,0.081861459,1.5413078,0.68576801,0.02345272,0,0.883119,0.038907,0.298861,72.223495,0.11688142,0.132351,0.059967663,10,美丽生态,L1_005,L1_005_S04,L1_005_S04_S01,L1_005_S04_S01
11,深物业A,2019,A,0.068891,0.22719,1139565065,1191121008,0.157262,0.248862,0.18732758,0.30066136,0.10578472,18.262968,19.985799,0.29177,1250.985365,2.481639,0.930477,42.344633,0.367758,1.818677,0.873894,0.631715,4257675708,8.45884,6.975933,0.696768,0.705709,0.39523593,392.27191,0.23722056,1.2663409,0.82469147,0.087239757,0.36,0.696768,1.245228,5.48101,7.556847,0.30323246,0.435199,1.576883,11,深物业A,L1_011,L1_011_S01,L1_011_S01_S03,L1_011_S01_S03
11,深物业A,2020,A,0.05991,0.193418,1145370511,1194718691,0.112095,0.25038,0.17818497,0.29108423,0.093826249,21.86695,16.737588,0.261028,1402.148429,2.96135,0.699477,35.311328,0.336221,2.241264,1.117466,0.881727,5867779362,10.294211,3.464726,0.690259,0.978275,0.48067567,521.81842,0.093923636,0.52711314,0.33657038,0.031579137,0.41,0.690259,1.22712,6.344386,9.91753,0.30974138,0.448732,0.6468311,11,深物业A,L1_011,L1_011_S01,L1_011_S01_S03,L1_011_S01_S03
11,深物业A,2021,A,0.06767,0.217775,1319704661,1377125414,0.119026,0.291895,0.21967192,0.30657524,0.090502948,16.543194,22.063454,0.163404,2233.727449,4.422338,0.725511,41.530193,0.308051,1.978428,0.536583,0.284254,6191446615,233.139734,-320.34085,0.689266,0.821624,0.42459816,503.09369,-0.40367919,-1.8376458,-1.3740294,-0.12435371,0.68,0.689266,1.655693,7.602767,7.042366,0.31073368,0.450819,-3.0425773,11,深物业A,L1_011,L1_011_S01,L1_011_S01_S03,L1_011_S01_S03
11,深物业A,2022,A,0.033502,0.118452,801303602.8,898908877.6,0.068117,0.201175,0.14273061,0.24238046,0.050714497,8.831554,41.32908,0.180293,2024.48237,3.253052,0.596817,44.820368,0.234722,1.827913,0.365649,0.201139,6214078860,15.845063,2.080891,0.717169,0.856103,0.39328897,611.57776,0.028374897,0.19880036,0.13132738,0.006660202,0.361,0.717169,0.888187,7.498268,13.049061,0.28283101,0.394371,0.17657191,11,深物业A,L1_011,L1_011_S01,L1_011_S01_S03,L1_011_S01_S03
11,深物业A,2023,A,0.026481,0.095639,750579188.7,813966360.7,0.049514,0.239327,0.15171707,0.27451408,0.044182744,5.897134,61.894473,0.201251,1813.655584,3.369482,0.62102,44.630905,0.174541,1.46175,0.388445,0.264321,4774591292,17.118521,-6.02319,0.723116,0.413314,0.28105569,587.74274,-0.089066632,-0.58705741,-0.35185227,-0.015545798,0.312,0.723116,0.754823,7.892433,11.737848,0.27688405,0.382904,-0.44312444,11,深物业A,L1_011,L1_011_S01,L1_011_S01_S03,L1_011_S01_S03
11,深物业A,2024,A,-0.084164,-0.398443,-1152768924,-1091459651,-0.135073,-0.433963,-0.47076404,-0.39919394,-0.075377852,5.743854,63.720283,0.210576,1738.089811,2.157061,0.418195,51.869372,0.178783,1.966492,0.386954,0.23812,6537992634,-28.086414,-34.694727,0.788767,1.640062,0.42750964,872.79858,-0.52081764,1.1063242,1.235285,-0.093113124,,0.788767,-2.159713,5.420378,,0.21123295,0.267802,-2.3893425,11,深物业A,L1_011,L1_011_S01,L1_011_S01_S03,L1_011_S01_S03
12,南玻A,2019,A,0.03079,0.056804,952524030,1925298789,0.053168,0.06338,0.053515859,0.18385157,0.05233293,16.118719,22.644479,9.532098,38.291675,7.035807,,1.070427,0.575347,0.741464,0.614216,0.286951,-1650441375,3.279845,8.191783,0.457957,0.197812,-0.090677433,,0.22718009,4.2450986,2.497613,0.1307074,0.069971,0.457957,0.180304,3.175451,27.774983,0.54204363,1.183612,0.76540822,12,南玻A,L1_002,L1_002_SNEW02,L1_002_SNEW02_S01,L1_002_SNEW02_S01
12,南玻A,2020,A,0.045404,0.076485,1329703046,2252996013,0.066883,0.104194,0.07608787,0.21112759,0.074356057,15.659234,23.372791,9.132562,40.076377,6.014111,13.00173,1.166813,0.596729,1.214909,1.001466,0.556162,820756399,5.935858,12.189618,0.406367,0.324792,0.04589612,28.073187,0.25588557,3.3630269,2.053556,0.15269433,0.1,0.406367,0.26442,3.457163,27.910123,0.59363389,1.460828,0.88925153,12,南玻A,L1_002,L1_002_SNEW02,L1_002_SNEW02_S01,L1_002_SNEW02_S01
12,南玻A,2021,A,0.0783,0.131568,2068584374,3022825029,0.09936,0.141678,0.11455313,0.22179306,0.10374375,18.656474,19.564254,8.09055,45.114362,6.193428,5.415723,1.590966,0.683524,1.663992,1.375394,0.727292,2516567849,13.682725,25.810476,0.404872,0.360919,0.12621103,67.396355,0.28630677,2.499336,1.8863549,0.19569753,0.2,0.404872,0.508435,3.86443,19.530506,0.5951283,1.469916,1.2707498,12,南玻A,L1_002,L1_002_SNEW02,L1_002_SNEW02_S01,L1_002_SNEW02_S01
12,南玻A,2022,A,0.078883,0.152769,2427087929,3426217459,0.098587,0.148911,0.1344448,0.22542822,0.093695439,12.880339,28.337763,6.169929,59.157893,5.412621,8.297072,1.351809,0.586732,1.244411,1.006388,0.61296,1831815721,16.375677,13.204803,0.483645,0.37632,0.070715517,43.991421,0.12876906,0.95778382,0.80636686,0.075552896,0.15,0.483645,0.665448,4.355914,10.083426,0.51635557,1.067633,0.63735539,12,南玻A,L1_002,L1_002_SNEW02,L1_002_SNEW02_S01,L1_002_SNEW02_S01
12,南玻A,2023,A,0.050933,0.106381,1791022038,3043684618,0.067906,0.089169,0.084992945,0.16728263,0.058988824,9.66888,37.749977,8.892499,41.04583,4.231796,39.13958,1.384106,0.599263,1.051784,0.874641,0.339895,464871218,11.276623,17.376167,0.521221,0.471102,0.015310926,9.3255987,0.15167955,1.7846134,1.5409017,0.090895981,0.25,0.521221,0.503611,4.734016,11.060118,0.47877815,0.918571,0.89875096,12,南玻A,L1_002,L1_002_SNEW02,L1_002_SNEW02_S01,L1_002_SNEW02_S01
12,南玻A,2024,A,0.007931,0.017682,474871884,1799360560,0.01609,0.019278,0.016020339,0.11642288,0.015210299,9.163484,39.94114,8.091959,45.230086,4.155412,,1.173851,0.495041,0.951816,0.792641,0.33762,-480650184,2.581317,9.550316,0.551491,0.517219,-0.01539538,,0.11367711,7.095799,3.6997845,0.056274828,0.07,0.551491,0.080633,4.560094,65.481497,0.44850892,0.813267,0.57215554,12,南玻A,L1_002,L1_002_SNEW02,L1_002_SNEW02_S01,L1_002_SNEW02_S01
14,沙河股份,2019,A,0.016291,0.033613,45190522.33,47526117.6,0.033562,0.068971,0.073336691,0.10847253,0.022911837,10067.34383,0.036256,0.212524,1717.453088,2.009408,0.500152,30.95938,0.222139,1.897148,0.414255,0.106211,876013491,21.18878,15.232617,0.515342,0.041844,0.44414356,729.77814,0.07414867,1.011072,0.71890014,0.016471324,0.011,0.515342,0.1593,4.73921,58.443052,0.48465815,0.94046,0.16106376,14,沙河股份,L1_011,L1_011_S01,L1_011_S01_S01,L1_011_S01_S01
14,沙河股份,2020,A,0.003753,0.009577,24898431.49,27542459.77,0.008405,0.031441,0.02634955,0.079447858,0.010230738,274.650683,1.332602,0.124534,2938.95643,1.113987,0.369447,13.633115,0.142448,1.689971,0.418393,0.329706,938356396.2,,,0.608096,0.125734,0.3855696,987.96307,0.74753821,28.370056,10.408351,0.10648511,0.008,0.608096,0.045287,4.728549,182.832619,0.3919048,0.644478,1.2847948,14,沙河股份,L1_011,L1_011_S01,L1_011_S01_S01,L1_011_S01_S01
14,沙河股份,2021,A,0.019296,0.049305,65989635.39,69571079.62,0.041133,0.087433,0.07633882,0.10841067,0.025991755,1015.956287,0.359267,0.22443,1626.342289,1.217215,0.785853,26.043229,0.252765,1.578594,0.299963,0.167509,816611319.9,,,0.608645,0.134759,0.32164386,464.46347,-0.1129467,-1.4795446,-1.0983847,-0.028548948,0.05,0.608645,0.242876,4.925997,32.609196,0.39135572,0.642994,-0.35934591,14,沙河股份,L1_011,L1_011_S01,L1_011_S01_S01,L1_011_S01_S01
14,沙河股份,2022,A,0.08294,0.203424,332433979.6,336462270.9,0.166554,0.155951,0.3248367,0.44062531,0.11115738,626.286799,0.5828,0.237346,1537.839273,1.347133,0.827285,33.430351,0.255329,1.527373,0.437749,0.342531,923020975,,,0.59228,0.017292,0.30863449,441.20224,0.46160197,1.4210278,1.0603011,0.11786028,0.119999,0.59228,1.024787,5.037687,9.943527,0.4077206,0.688392,1.4562508,14,沙河股份,L1_011,L1_011_S01,L1_011_S01_S01,L1_011_S01_S01
14,沙河股份,2023,A,0.208723,0.306535,684835744.8,688603692.9,0.298704,0.498286,0.37747148,0.49567902,0.2725867,398.192769,0.916641,0.295826,1233.833402,1.583555,0.988713,66.762116,0.552951,2.796089,0.790548,0.723449,1405071612,,,0.319088,0.011322,0.55926377,369.16678,0.34545606,0.9151845,0.70076954,0.19102044,0.216,0.319088,2.16648,7.067641,5.081977,0.6809113,2.133933,1.982729,14,沙河股份,L1_011,L1_011_S01,L1_011_S01_S01,L1_011_S01_S01
14,沙河股份,2024,A,0.007749,0.010134,53749585.1,57181305.12,0.007488,0.163599,0.047437914,0.15976562,0.024530314,77.528324,4.720855,0.122364,2991.075807,0.763551,0.269234,18.706331,0.163342,3.714456,0.830413,0.74654,1329355077,,,0.235382,0.015534,0.60669303,1355.698,-0.39600992,-8.3479624,-2.6369486,-0.064685181,0,0.235382,0.070145,6.921787,156.674995,0.76461953,3.248413,-0.58556783,14,沙河股份,L1_011,L1_011_S01,L1_011_S01_S01,L1_011_S01_S01
16,深康佳A,2019,A,0.007865,0.033741,1226465020,1635940832,0.034387,0.005502,0.006076586,0.029680094,0.028799077,12.481178,29.244034,9.803172,37.232847,8.992721,16.820225,21.520365,1.294273,1.147972,0.907813,0.202914,3276955278,1.580723,-1.989908,0.766908,1.059207,0.076947398,21.700066,-0.028011099,-4.6096768,-1.2588596,-0.036253996,0.05,0.766908,0.139096,4.122476,31.4171,0.23309262,0.303938,-0.64118761,16,深康佳A,L1_011,L1_011_S02,L1_011_S02_S04,L1_011_S02_S04
16,深康佳A,2020,A,0.010828,0.050376,1593477125,2078770713,0.045833,0.008745,0.010725994,0.041284904,0.031948604,12.907756,28.355045,10.526852,34.768229,4.94116,,15.840675,1.009535,0.93178,0.764195,0.15931,-1840517699,1.45975,0.163627,0.78505,1.135742,-0.036901671,,0.003547369,0.33072636,0.11209231,0.003581193,0.1,0.78505,0.224288,4.4523,29.471026,0.21494976,0.273804,0.074177958,16,深康佳A,L1_011,L1_011_S02,L1_011_S02_S04,L1_011_S02_S04
16,深康佳A,2021,A,0.020231,0.079081,2523887654,3075112134,0.053585,0.030812,0.016427573,0.062621266,0.063295752,14.452744,25.25472,11.65084,31.328213,12.525882,,12.245112,1.231526,0.889219,0.713612,0.257608,-2566597795,2.649355,0.848961,0.744174,0.637711,-0.064366862,,0.016469432,1.0025481,0.32044074,0.020282535,0.05,0.744174,0.335016,4.236371,19.551291,0.25582644,0.343772,0.33586964,16,深康佳A,L1_011,L1_011_S02,L1_011_S02_S04,L1_011_S02_S04
16,深康佳A,2022,A,-0.051778,-0.24629,-1701539517,-1142365076,-0.043981,-0.075003,-0.06829147,-0.038583178,-0.043572824,15.746418,23.179875,6.52838,55.909736,10.823014,23.267362,7.196801,0.758194,1.078607,0.8062,0.337403,1272505830,-2.750079,-0.853859,0.789767,1.784802,0.03258618,15.68721,-0.017843341,0.26128215,0.31048533,-0.013528722,,0.789767,-0.839705,3.409417,,0.21023287,0.266196,-0.21939991,16,深康佳A,L1_011,L1_011_S02,L1_011_S02_S04,L1_011_S02_S04
16,深康佳A,2023,A,-0.07409,-0.491129,-2155320239,-1529419829,-0.069765,-0.150224,-0.15296796,-0.085684992,-0.058485884,11.368267,32.106917,5.332196,68.452097,6.355028,,3.420528,0.484352,0.80817,0.644205,0.286306,-3802201392,-3.283026,0.842495,0.849143,2.063517,-0.10317498,,0.030987227,-0.2025733,-0.25662139,0.015008729,,0.849143,-1.133903,2.308769,,0.15085733,0.177658,0.22969848,16,深康佳A,L1_011,L1_011_S02,L1_011_S02_S04,L1_011_S02_S04
16,深康佳A,2024,A,-0.13712,-2.960037,-3529567911,-2874900282,-0.149035,-0.370272,-0.38814205,-0.258656,-0.11218438,8.450861,43.309197,4.030888,90.798851,3.914713,,2.220361,0.353274,0.571961,0.442781,0.133424,-8928758139,-4.936548,0.243206,0.953676,6.274702,-0.28379315,,0.015644852,-0.040307026,-0.049266327,0.005526912,,0.953676,-1.791613,0.605267,,0.046323854,0.048574,0.072214596,16,深康佳A,L1_011,L1_011_S02,L1_011_S02_S04,L1_011_S02_S04
17,深中华A,2019,A,-0.124557,-0.682937,-7896958.3,-6767344.55,-0.691275,-0.105182,-0.10278355,-0.089017436,-0.12588084,1.968657,185.405584,11.299398,32.302606,6.739169,15.040602,18.137332,1.211834,1.098544,0.980039,0.118427,5054497.6,,,0.817616,0,0.080570817,24.267645,-0.18141876,1.7650564,1.7464879,-0.21984935,,0.817616,-0.014172,0.020752,,0.18238357,0.223068,-0.025014376,17,深中华A,L1_022,L1_022_S01,L1_022_S01_S03,L1_022_S01_S03
17,*ST 中华A,2020,A,0.047695,0.170644,4784796.55,5923142.13,0.171374,0.03319,0.0371271,0.050256819,0.052154481,2.14164,170.89707,13.354544,27.406402,10.745374,5.705454,31.079466,1.284651,1.312509,1.195576,0.300875,20656985.57,255.615311,210.603329,0.720498,0,0.225162,63.973873,0.033449121,0.90093541,0.82390732,0.04297046,0,0.720498,0.007936,0.046508,303.664911,0.27950215,0.387929,0.007149823,17,深中华A,L1_022,L1_022_S01,L1_022_S01_S03,L1_022_S01_S03
17,深中华A,2021,A,-0.01684,-0.068307,-694955.21,-323143.29,-0.063412,-0.006548,-0.009921876,-0.001955522,-0.007137743,3.527135,103.483422,18.501015,19.728647,18.392353,8.779196,48.047802,1.697214,1.257376,1.144586,0.454613,18822518.48,-65.314664,1473.098762,0.753473,0.009512,0.19332224,41.575562,0.094851784,-9.559864,-22.553875,0.16098377,,0.753473,-0.002974,0.043535,,0.24652705,0.327188,0.028431036,17,深中华A,L1_022,L1_022_S01,L1_022_S01_S03,L1_022_S01_S03
17,深中华A,2022,A,-0.020094,-0.026185,-6908805.22,-6524234.28,-0.026732,-0.013603,-0.017947439,-0.014669038,-0.017391428,1.778556,205.222664,8.647829,42.207125,144.881277,1.469135,193.005459,1.119593,4.307935,3.781191,0.556421,302737583.1,,,0.232612,0.002911,0.76207662,248.44551,-0.58777261,32.749664,37.838535,-0.65806615,,0.232612,-0.011582,0.442331,,0.76738906,3.299004,-0.37930661,17,深中华A,L1_022,L1_022_S01,L1_022_S01_S03,L1_022_S01_S03
17,深中华A,2023,A,0.048706,0.058195,18578020.81,18758898.76,0.057797,0.033256,0.031673044,0.032998234,0.050254669,2.896087,126.032125,6.489647,56.243429,85.554364,1.888608,248.396137,1.537778,6.079605,4.697235,0.913783,301005740.2,,,0.163051,0.003292,0.81423873,193.26404,0.052724335,1.6646438,1.613349,0.081078321,0,0.163051,0.026126,0.448938,166.501661,0.83694613,5.133045,0.043490484,17,深中华A,L1_022,L1_022_S01,L1_022_S01_S03,L1_022_S01_S03
17,深中华A,2024,A,0.036456,0.043022,22363874.95,22567775.14,0.042269,0.034407,0.027313484,0.038918726,0.051476043,2.482226,147.448298,6.466332,56.600867,71.422606,1.617114,197.829086,1.334714,6.682766,5.346005,1.280498,358582816.3,66.59966,-51.080871,0.152636,0.008727,0.82536793,225.71074,-0.029580344,-1.0829941,-0.76698393,-0.039481301,0,0.152636,0.022981,0.534166,252.380928,0.84736425,5.551544,-0.024888286,17,深中华A,L1_022,L1_022_S01,L1_022_S01_S03,L1_022_S01_S03
19,深粮控股,2019,A,0.056755,0.083167,428392741.3,531347090.6,0.067536,0.039202,0.034766454,0.048042301,0.063230775,32.6554,11.177324,3.248378,112.36377,37.408602,3.836872,11.703167,1.632454,3.4387,0.845898,0.131095,2882552028,,,0.31758,0.20972,0.42546472,95.129578,0.017183915,0.49426708,0.4436439,0.028051946,0.2,0.31758,0.333627,4.011537,18.223965,0.68242151,2.148808,0.16490084,19,深粮控股,L1_011,L1_011_S03,L1_011_S03_S03,L1_011_S03_S03
19,深粮控股,2020,A,0.05524,0.084203,472750196.5,580963781.6,0.069965,0.038325,0.03397458,0.048884045,0.064677157,59.928705,6.107257,3.137502,116.653312,22.302122,4.571501,10.585737,1.625927,2.688349,0.468349,0.123715,2599699453,31.711677,19.220067,0.34396,0.203191,0.35566601,79.842484,0.024109349,0.709629,0.60608798,0.039200049,0.2,0.34396,0.350334,4.160606,21.408165,0.65603882,1.907311,0.24860717,19,深粮控股,L1_011,L1_011_S03,L1_011_S03_S03,L1_011_S03_S03
19,深粮控股,2021,A,0.056888,0.092893,572496869.1,700891387.6,0.078591,0.049607,0.043030515,0.069124416,0.074644759,35.822854,10.189026,2.560029,142.57651,20.752277,4.591566,4.765211,1.322043,2.085559,0.384385,0.024269,2208301997,10.156311,7.812792,0.387596,0.199804,0.28792852,79.493576,0.043433432,1.0093635,0.76925492,0.05742085,0.25,0.387596,0.378566,4.075282,18.38517,0.61240363,1.580007,0.38211071,19,深粮控股,L1_011,L1_011_S03,L1_011_S03_S03,L1_011_S03_S03
19,深粮控股,2022,A,0.056213,0.08656,522267910.6,671509712.8,0.075405,0.055806,0.05032032,0.080780953,0.070184708,35.100091,10.398833,1.992991,183.141821,18.38492,5.065387,3.882026,1.117101,1.676224,0.193204,0.021879,1641083654,10.169352,10.356685,0.350589,0.037665,0.2205362,72.057671,0.063984901,1.271552,1.0184213,0.071477599,0.25,0.350589,0.362938,4.192917,20.692238,0.64940971,1.852343,0.46149457,19,深粮控股,L1_011,L1_011_S03,L1_011_S03_S03,L1_011_S03_S03
19,深粮控股,2023,A,0.046852,0.071065,461431626.7,615722030.8,0.06164,0.067968,0.055998739,0.099470355,0.062368032,34.421716,10.603771,1.511907,241.416965,15.554394,3.481696,2.84995,0.836654,1.749723,0.291307,0.097998,1777870668,11.517726,14.622482,0.340725,0.030649,0.24030058,104.83397,0.094639122,1.6900223,1.2695633,0.079180159,0.2,0.340725,0.300757,4.232115,25.070113,0.65927398,1.934915,0.50828606,19,深粮控股,L1_011,L1_011_S03,L1_011_S03_S03,L1_011_S03_S03
19,深粮控股,2024,A,0.042017,0.065864,452023115.8,624043752.2,0.053792,0.078015,0.06030478,0.11609922,0.058593579,22.796131,16.055356,1.107294,330.535522,11.403128,2.707092,2.674812,0.696747,1.761114,0.210566,0.060924,1985558708,13.832539,-0.468741,0.362066,0.037473,0.2573784,134.83102,-0.002849742,-0.047255658,-0.033886805,-0.001985549,0.15,0.362066,0.281244,4.270045,23.3605,0.63793409,1.76193,-0.013290371,19,深粮控股,L1_011,L1_011_S03,L1_011_S03_S03,L1_011_S03_S03
20,深华发A,2019,A,0.00889,0.016574,17697537.37,31432187.34,0.033623,0.010949,0.007567033,0.043561589,0.028815659,5.200201,70.189595,9.474204,38.525664,5.831558,6.722548,3.640005,1.174861,1.512726,1.192808,0.175051,107333929.4,1.779223,7.486213,0.463615,0.22887,0.17476431,54.294888,0.10319859,13.637918,4.2075744,0.12124403,0,0.463615,0.019282,1.163394,553.352215,0.53638572,1.15696,0.26296636,20,深华发A,L1_017,L1_017_S01,L1_017_S01_S01,L1_017_S01_S01
20,深华发A,2020,A,0.01088,0.020313,21457739.42,37970025.42,0.042026,0.012631,0.00987389,0.054890424,0.034180369,5.401539,67.758467,8.739683,41.877949,6.237181,6.207371,3.572948,1.101887,1.492171,1.182282,0.132721,111438844.3,1.697512,4.724363,0.464384,0.193631,0.17751268,58.80106,0.086331673,8.7434301,2.7831109,0.095127761,0,0.464384,0.024121,1.187482,414.158572,0.53561574,1.15339,0.21090029,20,深华发A,L1_017,L1_017_S01,L1_017_S01_S01,L1_017_S01_S01
20,深华发A,2021,A,0.010913,0.020969,19746114.81,33475922.77,0.032812,0.01442,0.009406735,0.04372444,0.029921383,5.949946,61.345095,7.538045,48.421043,7.713125,11.896204,4.0748,1.160134,1.206274,0.915936,0.105136,64357610.38,2.533021,-1.580886,0.479568,0.013049,0.097521394,30.682056,-0.016096629,-1.7111813,-0.62411064,-0.018674253,0,0.479568,0.025434,1.212915,360.148865,0.52043217,1.085212,-0.043522187,20,深华发A,L1_017,L1_017_S01,L1_017_S01_S01,L1_017_S01_S01
20,深华发A,2022,A,0.016635,0.028644,17857112.14,38774804.38,0.028677,0.022653,0.015242673,0.058357548,0.029330507,6.136352,59.481594,8.951731,40.774237,6.472428,4.643747,3.886885,1.091342,1.707443,1.378909,0.274616,143081694.5,7.034197,32.455205,0.419243,0.149877,0.23501329,78.600319,0.12400194,8.1351833,4.6139174,0.13532853,0,0.419243,0.035767,1.248682,249.672985,0.5807572,1.385249,0.2909711,20,深华发A,L1_017,L1_017_S01,L1_017_S01_S01,L1_017_S01_S01
20,深华发A,2023,A,0.023385,0.036363,18915392.91,30943556.25,0.033673,0.025035,0.01836415,0.042590231,0.033153202,6.509298,56.073635,9.465271,38.562023,7.042503,5.755414,4.630446,1.273416,1.627994,1.285637,0.363231,126236126.5,38.985395,237.092409,0.356894,0.007112,0.22125536,63.418549,0.15833278,8.6218405,6.0815701,0.20162353,0,0.356894,0.047119,1.295801,274.835278,0.64310747,1.80195,0.40625253,20,深华发A,L1_017,L1_017_S01,L1_017_S01_S01,L1_017_S01_S01
20,深华发A,2024,A,0.054012,0.091013,38053634.02,45420058.96,0.068656,0.049224,0.04498478,0.05561531,0.055945374,5.947785,61.535513,12.360394,29.610707,6.393224,5.1378,4.984868,1.200664,1.587116,1.370434,0.417934,158955719.3,,,0.406552,0.014353,0.2336922,71.042084,0.13364033,2.9707899,2.868103,0.1604571,0,0.406552,0.129743,1.425545,95.727439,0.59344715,1.45971,0.38543922,20,深华发A,L1_017,L1_017_S01,L1_017_S01_S01,L1_017_S01_S01
21,深科技,2019,A,0.023945,0.062215,372447186.2,901655764.2,0.017195,0.041319,0.033413835,0.068184219,0.020183163,7.212395,50.607323,5.285861,69.052137,5.644169,15.277021,4.862761,0.716608,1.077716,0.87451,0.127309,865601931.5,,,0.615132,0.030029,0.046907552,23.892092,-0.075633734,-2.2635455,-2.6853924,-0.054199714,0.06,0.615132,0.300327,4.827232,40.555831,0.3848685,0.625668,-0.67980385,21,深科技,L1_006,L1_006_S04,L1_006_S04_S01,L1_006_S04_S01
